,CAND_ID,numdonat
257,H8AZ01237,3
258,H8CO03192,7
259,H8IN04140,2
260,H0CA50111,5
261,S4NJ00250,2
262,H0GA06168,4
263,H0MA10082,1
264,H0NY10146,4
265,H2IL13120,107
266,H2OH02085,26
267,H4MT01033,4
268,H8IA01094,444
269,H0PA08205,1
270,H4FL26038,10
271,H8FL15230,15
272,H8KS02199,11
273,S2IN00091,5
274,H0CA04175,60
275,H0MI07150,18
276,H6FL09179,8
277,H0CA52083,2
278,H0MA08037,6
279,H0NM03110,91
280,H0VA10186,29
281,H2TX27190,14
282,S0IA00200,16
283,H0NY03083,4
284,H2FL23021,10
285,H0CA50178,381
286,H0MA04184,4
287,H0TX24175,3
288,H6CO01141,25
289,H6NJ13191,8
290,H8MA07032,11
291,H0LA01087,1887
292,H0OR04099,4
293,H0SC02061,132
294,H0WA01124,1
295,H2CA52089,553
296,H4MA03022,23
297,P00014407,51
298,S0AR00218,5
299,S0WV00215,233
300,S8TN00311,48
301,H0OH01099,348
302,H2MI05119,12
303,H8MD06168,20
304,S0ND00093,2
305,H8GA08118,1
306,S4VT00033,5
307,S6NH00091,118
308,H0CA37167,3
309,H0MA08045,6
310,H0PA01325,68
311,H2NV02395,2
312,H2NY17071,213
313,H8CA50098,1907
314,H8MA03171,4
315,S0CA00199,1
316,H0CA25147,1
317,H0WI01104,1
318,H2CA08164,11
319,H6AZ05083,5
320,H8CA01257,113
321,H8NY19181,180
322,H0TX31147,1
323,H8MN07102,1
324,P00015941,6
325,H0NY14247,12
326,H6FL13205,210
327,H6MI04113,61
328,H6NJ08118,7
329,H8NJ03073,42
330,H8VA02111,254
331,S6UT00063,10
332,S8UT00176,4
333,H0GA14030,1
334,H0NY02234,2
335,H0TX11230,25
336,H0VA07109,6
337,H2TX23082,28
338,H4NY27076,13
339,H0WV02179,85
340,H4CA45089,101
341,H4NC10047,27
342,S0OH00133,122
343,S4GA11285,493
344,H0CO05145,1
345,H0NY11078,43
346,H6GA03113,57
347,H8CA10126,294
348,H8KY02031,5
349,P00009795,694
350,H0CA03144,7
351,H0CO06119,8
352,H0KS03236,34
353,H6IN09176,2
354,H8KS04112,18
355,H0NM03185,3
356,H4AR04048,33
357,H6MN02131,71
358,H8NY23183,4
359,H0IL16184,4
360,H2CA36439,502
361,H8MD01177,1
362,P00009910,326
363,P00013524,1251
364,H0CA08101,136
365,H0FL07143,20
366,H0IN07256,2
367,H0NC10193,3
368,H0TX32087,134
369,H6FL04105,4
370,H8IN06129,274
371,S0KY00396,23
372,S0NM00066,46
373,H0KS03228,27
374,H0NJ02171,42
375,H0VA05145,178
376,H2IA05072,10
377,H6KY03124,2
378,H8AK00140,36
379,H8CO02160,2
380,P00011866,174
381,P00011999,226
382,H0DC01015,5
383,H2MD02160,5
384,H4CA23011,68
385,H8IL06139,856
386,H8NJ02232,3
387,S0IA00028,38
388,S6OH00163,38
389,S8TX00285,169
390,H0CA34131,20
391,H0TN01076,2
392,H2SC02059,17
393,H8CA04152,792
394,P00012716,87
395,H0CA25154,85
396,H0IL15194,2
397,H8SC05158,3
398,H8WV03048,1
399,P00013185,1
400,P80006117,2034
401,H0MI11145,1
402,H8NJ04014,15
403,H8VA05155,1
404,H2OH03125,23
405,H8PA15260,12
406,S0KS00257,28
407,H0AR03055,54
408,H0IA02164,1
409,H0MN07109,6
410,H2OK04055,26
411,P00009621,6420
412,H0FL19171,2
413,H6TX08100,65
414,H8FL22061,1
415,H8MT01182,2
416,H8WV03097,9
417,S0KY00321,22
418,S0KY00420,398
419,H0CA53115,29
420,H0FL19197,2
421,H0NV04049,1
422,H8ME02185,131
423,S0IL00543,3
424,S4NE00090,218
425,H0NC08254,267
426,H0OH02139,26
427,H2CA31125,1604
428,H8FL27193,209
429,H0CA25105,317
430,H0IL11052,151
431,H0OR04107,584
432,H0TN01084,1
433,H0VA08198,1
434,H6CO07023,22
435,H6OR03064,31
436,H8AZ01104,14
437,H8NC08109,22
438,S0CO00500,138
439,S6NV00200,122
440,H0TX35015,5
441,H0VA07158,33
442,H6NY03247,22
443,H8ID02064,14
444,H8NC13067,173
445,H8NY21203,7
446,H8OH16108,29
447,H0FL07184,2
448,H6NE02125,142
449,H8CA49058,136
450,H8FL27037,2
451,H8GA06393,823
452,H8TX14120,59
453,S0WY00137,20
454,H0GA07224,10
455,H0IN02190,27
456,H0KY02095,4
457,H0RI02139,19
458,H4GA11061,15
459,H8VA10106,151
460,S0TX00258,11
461,S8WV00143,7
462,H0NY01186,51
463,H0VA10194,8
464,H8MN08068,1
465,H8NH02275,6
466,S0NH00326,37
467,H0MA01081,16
468,H0MO01066,7
469,H0NJ02148,14
470,H0PA08197,1
471,H2NY22139,85
472,H6NV04020,449
473,H8TX22107,15
474,H0MI13471,1
475,H0OR02150,5
476,H6MD08457,89
477,H8MP00041,5
478,H8NM02156,52
479,H8NY20056,26
480,H8OH16124,32
481,S0VA00146,26
482,S2NV00183,44
483,H0NM03201,1
484,H6MD08549,28
485,P00012054,3
486,S0TX00266,4
487,H0CA03128,27
488,H0CA28182,400
489,H0CA34115,2
490,H2FL13139,3
491,H8CA12262,878
492,H8NM02248,1278
493,H8PA04116,29
494,S0NY00410,4
495,H0AZ01259,1
496,H0MS04120,14
497,H2GA12121,5
498,H2MO02102,18
499,H2NY10092,208
500,H2OH14064,148
501,H4NE01064,60
502,H8CO06229,65
503,H8NY01148,267
504,S0MO00183,110
505,S0NH00235,1
506,S0TX00332,1
507,S2HI00106,16
508,H0IN01135,6
509,H0NV04015,36
510,H0TX02106,165
511,H4AL06098,46
512,H4MN06087,11
513,S0WI00197,10
514,H0NY29054,48
515,H8NH02283,1
516,S8MO00160,17
517,H0MI03126,54
518,H0TX03112,5
519,P00011239,69
520,S0IA00150,5
521,H0HI02155,3
522,H0WI03175,9
523,H6NC04037,7
524,H6TX12060,130
525,H6WA07458,133
526,H8OK01157,4
527,P00009423,1896
528,H0CT05200,5
529,H0NE01120,33
530,H0NV04056,13
531,H0TN01118,1
532,H6CO03139,9
533,H0FL18207,3
534,H0NC06225,1
535,H0NY14346,87
536,H0PA12199,1
537,H0TX31048,1
538,H4AR02141,40
539,H4NC01046,56
540,S8NV00156,183
541,H0NH01282,49
542,S0MN00328,20
543,H0IL14189,1
544,H2NV04011,220
545,H8CA34266,21
546,H0FL15088,17
547,H0MI03308,12
548,H0TN03254,46
549,H2TX00015,1
550,S0WV00090,1
551,H0CA15262,1
552,H0CA27085,8088
553,H0VA02118,39
554,H2NC08185,43
555,H6VA01117,4
556,H8PA06087,152
557,H8UT04053,190
558,H0NC09286,71
559,H0NV04031,4
560,H0SC04281,7
561,H8AZ08158,11
562,S8NY00082,32
563,H0NY17315,1
564,H0WA10042,3
565,H6MD07020,3
566,H0AR01083,2
567,H0MD07387,3
568,H0ND01042,2
569,H8NY19223,26
570,S0KS00299,6
571,S0ME00145,33
572,S6WY00126,4
573,H0TX10216,5
574,H2CA28113,131
575,H4MA06090,84
576,H6CA48245,4
577,P00009183,1233
578,S8AZ00197,153
579,H0AL01055,2
580,H0NY24055,36
581,H2NY13096,7
582,H2WA06129,102
583,H8MS03125,8
584,H8PA07200,42
585,S0SC00289,18621
586,H0FL19205,7
587,H0VA05178,62
588,H2CA02142,76
589,H8TX05144,12
590,S0IA00176,5265
591,S6IL00151,620
592,H0AL02145,24
593,H0TX07170,358
594,H2FL14053,75
595,H2OH09031,8
596,H6IN03229,7
597,H8IL14067,607
598,S8MN00578,218
599,H0GA07232,10
600,H0NY14270,4
601,H2FL06109,1
602,H4NC12100,66
603,H6CA22125,20469
604,H6FL18121,1
605,H8NV03036,53
606,H8NY25105,43
607,S0CO00450,1
608,S0CO00518,66
609,H0MD06231,2
610,H0MN07091,24
611,H0MO07113,17
612,H2AZ08102,5
613,H4CO04090,2
614,H8FL18010,2
615,H8OK05109,99
616,H0AZ06068,1
617,H0TX03120,3
618,H0WA03161,137
619,S0MA00208,375
620,H0FL08208,20
621,H0IN05219,95
622,H0MN05251,3
623,H0TX22278,4
624,H2MD05155,66
625,H8IA03124,376
626,P00011833,234
627,S4AK00099,44
628,S6RI00221,8
629,H0MT00090,34
630,H6IA02146,4
631,S6GA00119,9
632,H0CA26145,218
633,H0GA09220,2
634,H0MO04086,74
635,H0PA10110,123
636,H2FL25018,7
637,H2PA04135,340
638,H4PA18131,6
639,H8CT01046,15
640,H0RI01073,42
641,S8AZ00221,2152
642,H0CA35146,4
643,H0PA17107,1
644,H4TX09095,52
645,S0IA00168,5
646,H0FL19114,3
647,H2GA13012,6
648,H4AL01123,4
649,S0NH00334,43
650,S0NM00124,12
651,H0FL03233,2
652,H2CA37023,21
653,H2GA09150,30
654,H8IL09067,684
655,H0AR02206,128
656,H0IA02156,137
657,H2MN07014,13
658,S6NJ00289,19
659,H0NJ04151,13
660,H0NY15244,4
661,H0NY18172,24
662,H0OK05213,2
663,H6WI08155,104
664,H8PA18181,229
665,S0SD00088,2
666,S6IL00292,72
667,H2NC11080,14
668,H2WI02124,31
669,H4NJ01084,85
670,H6OH04082,9422
671,H6TN09068,14
672,H8NY15148,1379
673,H8WV01075,1
674,S0AL00297,2
675,S4VT00017,2
676,S8DE00079,6
677,H0NC03248,2
678,H0NJ05190,18
679,H2IL01042,5
680,S8NM00184,46
681,H0GA06192,4
682,H0GA13131,2
683,H0GA14097,2
684,H4VA10089,3
685,H6AK00045,44
686,H6FL23063,171
687,H8NY01155,19
688,S4GA11103,6
689,H0AL02194,11
690,H0MA04192,4
691,H0OH18077,5
692,H0WA10034,1
693,H6DE00206,6
694,H6NC13129,144
695,H8MN05239,102
696,H8WA03198,21
697,S8AL00308,15
698,S0NJ00191,1
699,S2NM00088,3
700,S6IN00191,25
701,S6MD03441,28
702,H0MN08156,7
703,H2NJ10154,6
704,H8MI11320,1
705,H8TN02119,37
706,S0VA00179,2
707,S8MS00261,273
708,H0FL03241,3
709,H4WI04183,10
710,H8CA39174,1099
711,H8CA49108,116
712,H8IL14174,1340
713,P80000722,25237
714,H2SC07108,2
715,H8CA09060,81
716,H8MA03197,1
717,H8TX29110,3
718,H0CA22102,1180
719,H0OH04119,2
720,H0TX02114,2
721,H4IL03077,24
722,H8NC10097,5
723,P00011338,31
724,S0AL00230,33
725,H0SC01394,196
726,H2CA00104,1
727,H2TX26093,21
728,H8IA04106,410
729,H6AL04098,85
730,H6WY00159,56
731,H8AZ02201,5
732,H8MI13250,87
733,H8NY06048,4
734,H8TX23121,1414
735,H8WV02107,32
736,H0NJ03211,1
737,H8AL03054,2
738,H8FL27185,27
739,S0AZ00350,1970
740,H0AZ01358,25
741,H0GA14113,2
742,H0IL03109,3
743,H0IN05276,1
744,H0MD07122,5
745,H8MN03143,165
746,S4CO00395,571
747,H0FL19189,6
748,H0IA04137,8
749,H0MD05183,4
750,H0VA01235,118
751,H4TX10028,41
752,H8LA03094,1
753,H8MI11254,157
754,H0AL02087,10
755,H0CT03155,38
756,H0ME02083,1
757,H0PA06175,2
758,H4TX04153,34
759,S4MA00028,456
760,H0IN08114,3
761,H6TX19099,36
762,S0GA00591,4
763,S0ME00103,8
764,S0UT00165,15
765,H0CA24157,4
766,H0MI11129,3
767,H0OH03103,47
768,H0OK05247,4
769,H0TX22310,12
770,H0WI07101,2
771,H2AZ07070,23
772,H4CA16049,5
773,H8TN09114,1
774,S0AL00206,35
775,S0CO00286,39
776,H0GA05277,11
777,H2OR01133,9
778,H4IL07037,1
779,H0FL13133,31
780,H0NC11258,12
781,H0NJ05208,16
782,H0PA12181,20
783,H0UT04076,7
784,H6FL09070,41
785,H8MI09118,29
786,H8MO09153,15
787,S0AL00263,9
788,H0PA18113,1
789,H4MI07103,4
790,H4MI12079,14
791,H4TX13014,34
792,S0CO00575,628
793,H0FL09081,2
794,H0NM03193,1
795,H8CA20059,23582
796,H8NC09123,6832
797,H8UT03238,7
798,S4OK00083,110
799,H4FL15155,17
800,H8IN02177,27
801,H0GA11036,7
802,H0ME02075,7
803,H0NY17174,29
804,H0TX17104,2
805,H6FL11126,1
806,H8TN07076,4
807,H8TX10185,4
808,S0GA00393,23
809,S4AR00103,4140
810,S8TN00386,1
811,H0CA45087,38
812,H0IN02232,5
813,H0NJ10208,4
814,H2CA00120,143
815,H6PA16320,11
816,H8VA05171,3
817,S0DE00092,284
818,S0MA00232,9
819,S4LA00065,14
820,S4OK00232,13
821,H0NY17224,1
822,H8CA01109,202
823,S0AR00150,7
824,H0AR04087,2
825,H0CA08135,1
826,H2FL08063,22
827,H8FL26039,151
828,H8OR02161,1
829,P00016063,5
830,H0SC03077,62
831,H6AZ01199,51
832,P00010793,767
833,S6ME00159,1159
834,S8MI00372,449
835,H0MA04143,4
836,H0MN01045,28
837,H2TX33040,3
838,S8MA00268,1
839,S8WI00216,16
840,H0CA10149,78
841,H0MI03290,1
842,H0MI10295,3
843,H2PA17079,203
844,H6FL08213,33
845,H8DE01044,4
846,H8NY12129,40
847,P00013276,3
848,S0DE00191,13
849,H0NE02169,5
850,H0WV01072,7
851,H4AS00036,2
852,H4AZ06045,29
853,H8WI01131,2
854,S0LA00345,3
855,S0OK00370,2
856,S2CT00132,15
857,H8MI06155,4
858,H8WI09050,1
859,S0CO00468,244
860,H0MO04235,1
861,H8GA06286,74
862,H0OH14084,118
863,H2IL10068,1618
864,H8SC01116,304
865,H8WA08189,39
866,S2TX00106,4742
867,H0NV02209,10
868,H0NY17273,2
869,H0OH06189,11
870,H0PA06167,3
871,H2VI00082,11
872,H8MO01143,62
873,H8MT01232,244
874,H0MO06073,12
875,H0TX12246,25
876,H0UT04043,11
877,H6NJ05171,366
878,H8LA02054,4
879,S2MT00096,2866
880,H0GA07273,37
881,H0NJ02155,9
882,H0TN04195,18
883,H6FL01119,76
884,H8OR05107,15
885,H0KY06179,148
886,H4MO08162,7
887,H8FL13136,7
888,H8IN06152,6
889,H8PA08174,1
890,S8NE00216,6
891,H0LA04099,1
892,H0MI02094,5
893,H0MN02159,2
894,H6NJ01204,14
895,H6WA09025,30
896,H8FL18028,3
897,H0AR03105,7
898,H8CT04172,22
899,H8TX10110,16
900,H8VA11062,149
901,S0NM00058,2316
902,S0SC00149,7654
903,H0VA07125,5
904,H2CT02112,93
905,H2OK02083,4
906,H8FL06148,33
907,P00011312,31
908,H0CA25170,1
909,H0CA53107,97
910,H0NJ07261,46
911,H8NJ07223,196
912,H8OH15076,20
913,S0KS00208,7
914,S4MI00355,711
915,S4SC00240,79
916,S6VA00093,488
917,H0PA04279,15
918,H2GA02031,5
919,H4MI04126,22
920,H6VA04061,26
921,H8FL27029,1
922,H8MI03079,3
923,H0CT03072,50
924,H0KY05015,5
925,H0TX05109,15
926,H0TX24209,70
927,H8AZ08083,96
928,H8IL04134,12
929,H8OH13154,6
930,H8PR00054,1
931,S0CT00177,19
932,S6RI00163,77
933,S8MA00276,1
934,H2NC07096,10
935,H2NC13110,1
936,H4CA35031,60
937,H2NY00010,21
938,H8PA15229,319
939,P00010520,62
940,S2SD00068,94
941,H0NC02158,12
942,H2TX33073,7
943,P00016741,5
944,S0AK00196,290
945,S0IL00501,1
946,H2HI02128,1
947,H2OH03067,107
948,H6FL13197,1
949,H0PA16034,21
950,H6MD07160,41
951,P00015537,10
952,S4AK00214,397
953,H0NC11175,209
954,H2MA09072,10
955,H2PA06114,1
956,H4NC05146,79
957,H6CA24113,72
958,H8NJ03206,226
959,H4MO05234,4
960,H6LA03148,6
961,H8CA48035,230
962,S0KS00323,235
963,H0IN01143,3
964,H0OH05074,63
965,S2MD00529,1
966,H0CA45129,10
967,H0IL06060,110
968,H0MA04176,83
969,H0OH10116,271
970,H0PA17115,169
971,H8NY22151,133
972,H8TX29052,30
973,H0NY15269,1
974,H0TX24233,1
975,H8IL13150,499
976,S6AL00195,15
977,H0CA48198,425
978,H0ID01311,33
979,H0MA06148,3
980,H0NM03136,29
981,H0NY14254,22
982,H0NY14296,553
983,H4MA05084,15
984,H8FL01107,87
985,H8NY11113,246
986,H8OH01043,130
987,P80001571,9445
988,H0FL03175,1
989,H0NC11191,8
990,H0NY10070,10
991,H0PA07132,40
992,H6OR04047,37
993,H8CA49074,29
994,H8IN07184,12
995,H0FL19155,2
996,H0TX28077,24
997,H8CA12171,54
998,S0ME00111,959
999,H0CA17193,14
1000,H4VA08224,124
1001,H2CA50026,10
1002,H2TN05131,28
1003,P00012492,10
1004,S0GA00401,16
1005,H0IL05096,57
1006,H0MO02254,17
1007,H6CA20152,67
1008,H6FL13148,172
1009,H6OR02116,18
1010,H8CA25074,26
1011,H8OH11141,12
1012,S0MA00182,6
1013,H0AZ02190,5
1014,H0CO03165,1
1015,H0MI03316,37
1016,H4CA12055,356
1017,H8OH12297,11
1018,S0NC00202,10103
1019,H0MI06152,50
1020,H0OH11098,3
1021,H0OH15149,3
1022,H0TX32103,1
1023,H0VA09055,7
1024,H2UT02324,21
1025,S0KS00091,16
1026,S0MT00132,69
1027,H0SC07029,7
1028,H2KY04121,30
1029,H6WI03099,14
1030,S4HI00136,31
1031,S8FL00273,12
1032,H0GA07125,14
1033,H2TX35011,55
1034,H6MS01131,17
1035,H8PA13125,28
1036,S0NH00219,775
1037,H0UT02302,25
1038,H8GA07201,237
1039,H8IA02043,42
1040,S4WV00159,206
1041,H0MD05225,2
1042,H0NY15160,11
1043,H2CA06259,176
1044,H2NY14037,24
1045,H4AZ07043,52
1046,H8CA52052,7
1047,H8PA05071,5
1048,H8TX03123,23
1049,S0NH00300,2
1050,H0OK05205,3
1051,H0WA10075,2
1052,H0WV01114,2
1053,H4NJ05135,4
1054,H6FL19087,3
1055,H6GA05217,3777
1056,H8ME01120,17
1057,H8NJ11142,134
1058,H8TX27049,202
1059,S8MS00287,803
1060,H0PA10102,2
1061,H2IL17071,1988
1062,H8HI01200,1
1063,P00013631,1
1064,H0TX22187,4
1065,H0WA10059,2
1066,H2NY03089,18
1067,H8OH12180,3
1068,H0CA42217,16
1069,H0IA02180,42
1070,H0KS02196,11
1071,H0KY04133,2
1072,H0NC02083,30
1073,H0FL16094,29
1074,H0KS01172,40
1075,H0MS01118,5
1076,H8FL15107,32
1077,H0AL07086,40
1078,H0MA04168,28
1079,H0ME01119,3
1080,H4FL20023,24
1081,H6GA09243,1
1082,H0SC01386,11
1083,H0UT03193,27
1084,H6IL18088,179
1085,H6NC09200,4
1086,H0CA32101,12
1087,H0MD07197,86
1088,H0MI14230,1
1089,H4CA20082,19
1090,H4LA06153,3
1091,H4WA05077,17
1092,H0FL23041,2
1093,H0NV04023,2
1094,H8ID01124,2
1095,H8MA03106,16
1096,S0NM00074,2
1097,S2NE00094,3
1098,S2TX00312,161
1099,H0AZ02232,4
1100,H0GA09030,5
1101,H0NC02125,105
1102,H0NY17240,1
1103,H0WI07051,6
1104,H8SD01055,4
1105,H8VA07094,305
1106,S4NJ00185,688
1107,S8GA00180,2693
1108,H0AZ04535,2
1109,H0CA33117,169
1110,H0GA06184,3
1111,H0IL07175,12
1112,H0MA04200,7
1113,H4NY22051,59
1114,P00009092,409
1115,S8OR00207,1295
1116,H0FL13158,12
1117,H0FL18199,23
1118,H0FL23090,1
1119,H0MN05178,557
1120,H0NM03102,75
1121,H2SC02042,102
1122,H4MS02068,57
1123,H4TX18054,1
1124,H8MI13243,1
1125,H0CA09125,1
1126,H2AL03032,48
1127,S2KY00012,16703
1128,H0ME02067,56
1129,H0MI10279,4
1130,H2TX14149,78
1131,H4WV02080,153
1132,H8LA03060,21
1133,S0KS00315,23
1134,S0TN00227,1
1135,H0CA53123,2
1136,H0TX23276,4
1137,H2CA39078,100
1138,H0IN01150,3
1139,H0SC01402,2
1140,H4TX04039,40
1141,H6IL08147,756
1142,H6MD04209,58
1143,H8MN08043,16
1144,P00010454,142
1145,H0NY12175,3
1146,H0NY27090,1
1147,H0TX24167,15
1148,H0UT04050,4
1149,H0NY17265,46
1150,H0VA07133,39
1151,H6CO05159,2
1152,H8AZ09040,88
1153,H8CA10167,298
1154,S0DE00183,4
1155,S6KS00080,7
1156,S8IN00171,4
1157,H0CA23167,235
1158,H0FL19221,33
1159,H0KS01123,12
1160,H0WI06178,1
1161,H4MT00050,212
1162,H4OK06056,4
1163,H6TX02079,5
1164,H8TN02176,37
1165,H8TX06233,39
1166,S0SD00070,3
1167,S4NC00162,4270
1168,S8TN00337,21
1169,H0NY15194,16
1170,H0PA14138,1
1171,H0TX23086,79
1172,H4WA04104,2
1173,H8IL03102,513
1174,H8NE02220,665
1175,S6MO00305,27
1176,H0IL11128,2
1177,H0WI08125,5
1178,H4CA33119,87
1179,P60016342,1
1180,H0IN09179,6
1181,H0PA03271,11
1182,H8NY21245,186
1183,S0NJ00217,2
1184,S0VA00104,34
