,CAND_ID,avgdonation
148,H6CA23206,297.38461538461536
149,H6CO04160,211.24444444444444
150,H6FL02208,1126.1136363636363
151,H0OK05130,2400.0
152,H4OH14102,521.1142857142858
153,S6MO00362,204.99908568816252
154,H6CA46116,797.3968253968254
155,H2FL14160,7800.0
156,H6IN09135,2125.0
157,S6OR00110,846.9294732259469
158,H6OH08315,996.0298507462686
159,S8MS00196,2260.0
160,S4NC00089,923.6828382132934
161,H6VA05118,441.36179146256126
162,H0FL17068,1770.8333333333333
163,H6TN05322,1146.7368421052631
164,H0ID01253,812.68
165,H0MA09027,3337.0
166,H6IL15084,2241.6666666666665
167,H6NJ09231,1630.3818181818183
168,H6KS01179,552.4489795918367
169,S8ID00092,1900.0
170,H4TX24094,1168.3333333333333
171,H4KY01073,300.0
172,H8CA41139,686.6666666666666
173,H6NY22098,2618.5185185185187
174,S8MI00281,2311.027149321267
175,H6NY05051,750.0
176,H2NJ02037,845.3948717948718
177,H0NH01225,2547.3684210526317
178,H4PA13199,946.9298245614035
179,S2WA00189,406.9261041902605
180,H6NY22114,2625.0
181,P60021243,2.5384615384615383
182,S6CA00683,816.6666666666666
183,H4NY21079,652.3898573692552
184,H6VT00160,1143.2857142857142
185,H6FL18097,349.1651606425703
186,H4IN01012,1090.3508771929824
187,H4OH07049,406.4074074074074
188,H4CA31071,526.6363636363636
189,S6CT05108,707.6138613861386
190,H6TN08185,2700.0
191,S6ID00104,121.25
192,S2MA00170,835.5120481927711
193,H4NC06052,816.5333333333333
194,H8OH05036,572.9870967741936
195,H6PA02171,574.8857715430862
196,H6GA04129,706.0
197,H4WA04088,685.8840579710145
198,S6MT00162,1583.8695652173913
199,H6NJ07151,413.8482142857143
200,H6NV03063,1907.1707317073171
201,H2IL02172,616.6111111111111
202,H6WV01087,554.5454545454545
203,H0WA08046,307.9967982924226
204,H2CA43385,157.4
205,S6VT00160,598.9714285714285
206,H0WI08075,1765.625
207,H4IL12060,608.0443037974684
208,H6CA24303,733.4113283884019
209,H6LA03080,1983.3333333333333
210,H8MN03077,840.5561312607945
211,H6MD08523,1530.0
212,H4FL08077,428.0967741935484
213,H6VA08237,288.1855670103093
214,S6MO00396,500.0
215,H6CA41182,863.2207792207793
216,S6MN00267,697.1598173515981
217,H0SC05031,1047.5
218,H6PA08277,1021.9737417943107
219,S6FL00459,1000.0
220,H6FL04121,2442.8571428571427
221,H6OH08331,833.3333333333334
222,H6MD03292,1176.3069620253164
223,H6MO05189,591.0344827586207
224,H6FL01168,2700.0
225,P60006046,2483.1186440677966
226,S6AZ00258,2700.0
227,H6MI01226,884.6252983293556
228,H6NE03115,694.0555555555555
229,S6CO00275,1900.0
230,H4SD00049,3601.0
231,H6NY22148,1186.6666666666667
232,H2VA06115,948.6111111111111
233,H6WI08163,280.58364312267656
234,H6NC02148,2700.0
235,S4NC00147,1900.0
236,S6AR00132,965.7354935945742
237,H6MN07296,561.7647058823529
238,S6WY00068,1912.1951219512196
239,S2IL00119,2225.0
240,H8MA02041,1240.2777777777778
241,H6NV03105,2700.0
242,H4IA03115,773.9309701492538
243,H6IN03237,1125.0
244,H4RI01133,404.92857142857144
245,H6TX15154,2068.75
246,H2FL06091,597.975
247,P60015351,764.75
248,H4GA08067,2160.0
249,H4KY06130,98142.0
250,H2FL00292,1425.846357615894
251,H4WI06048,511.7521613832853
252,H2CA43245,415.594674556213
253,H6TX18141,462.28
254,S0PA00434,1021.4665271966527
255,H2HI02110,1037.040909090909
256,H6MI01028,291.20338983050846
257,H6TX15170,3780.0
258,H4MT01041,163.86652236652236
259,H6CA48237,450.5
260,H0PA06084,825.0
261,H6CA16135,1069.3939393939395
262,S0CO00211,379.95349268111914
263,H4GA01039,672.7758620689655
264,H2TX03126,1469.0821428571428
265,H6CA03117,683.5443037974684
266,H0KS03137,1399.2268602540835
267,H8CO06138,585.5567073170731
268,H6LA04112,335.8155737704918
269,H6IA03243,2700.0
270,H6TX32050,2700.0
271,H4NY15071,1507.142857142857
272,H4NJ09095,1707.142857142857
273,H0WA03187,474.9855305466238
274,H6MN02164,2500.0
275,H2TX16185,552.12
276,H6WA07441,1300.0714285714287
277,S2WI00219,747.2922077922078
278,H8CA05035,71.13139809211201
279,H2SC07066,1461.1940298507463
280,H6IL10135,1802.5648854961833
281,H4WA09061,346.6666666666667
282,H2TX35029,1056.7058823529412
283,S6IA00157,881.25
284,H0PA07082,1064.809917355372
285,H6PR00090,758.9066666666666
286,H6UT02390,3539.179104477612
287,H2TX07036,776.439393939394
288,H6PA06115,2700.0
289,H8CA42061,1340.6456310679612
290,H0SD00054,516.3474452554744
291,H6MD04233,1856.6666666666667
292,H2IL13120,515.0129151291513
293,S6AZ00225,157.22087041724504
294,H2OH02085,671.2134502923976
295,H0MA10082,525.1805555555555
296,H6FL06167,2437.5
297,H4FL26038,1317.2516268980478
298,H6MO04224,338.4640522875817
299,S2IN00091,1033.4065934065934
300,P60022654,276.1609287429944
301,H6KS03241,233.5084745762712
302,H0IL14080,698.2105263157895
303,H6FL09179,633.4782608695652
304,H8FL16022,1282.3529411764705
305,H4LA06120,257.09090909090907
306,H2TX27190,918.5454545454545
307,S6NY00433,102.66666666666667
308,H6ID01250,401.2798634812287
309,H8IN07176,2260.0
310,H0NH01217,1200.1351351351352
311,H6GU01016,902.9577464788732
312,H2FL23021,938.5149253731344
313,H6WI07140,2271.4285714285716
314,H4CA42086,315.32530120481925
315,H6NJ13191,852.4112903225806
316,H6CO01141,783.8960396039604
317,H4MI11089,736.9297520661157
318,H2CA52089,129.9505380794702
319,P60008059,1285.978589420655
320,H4MA03022,285.0603448275862
321,H0LA01087,862.3417721518987
322,H4PA12043,382.39130434782606
323,S4OK00307,962.5
324,H2MI05119,653.8672199170124
325,H6AZ05125,2700.0
326,S0ND00093,829.4192825112108
327,H6NC06099,582.3943661971831
328,H8LA04225,2429.494382022472
329,H4UT02239,816.6666666666666
330,S6NH00091,194.81539638589334
331,S4VT00033,1616.6666666666667
332,H0CA15148,490.0615114235501
333,H6IN08244,625.0
334,H4CA17294,2154.1666666666665
335,H6VA07148,221.52877697841726
336,H4FL22110,159.0
337,H8CO02137,1747.2524590163935
338,H6MN07304,141.66666666666666
339,S0CA00199,1989.655172413793
340,H2NY17071,1466.9828571428573
341,H2NV02395,1024.437037037037
342,H4WA06075,5000.0
343,H4CA10075,346.97904026475453
344,S0CO00229,2261.6
345,H6VA09078,516.6666666666666
346,H2MA04073,1133.2262931034484
347,H6NC13095,2133.3333333333335
348,H6AZ05083,867.6629213483146
349,H6NY10119,399.4366197183099
350,H6CA46140,627.6486486486486
351,H6NY19169,959.2709867452136
352,H2TX01062,600.0
353,H2CA08164,1542.622950819672
354,H4NJ02157,284.4153846153846
355,S6PA00274,2220.0
356,H6FL03073,1900.0
357,H4OK05132,888.7724550898204
358,P60022043,443.6666666666667
359,H0CA19173,1148.842105263158
360,H6NJ08118,724.9349397590362
361,H8NJ03073,975.1526717557252
362,H4MN08083,530.1051851851852
363,S6UT00063,2186.086956521739
364,H6MI04113,757.7003484320558
365,H8WA07132,1875.0
366,H6FL13205,1281.6226851851852
367,S6CO00259,2747.0
368,H2TX23082,988.5671641791045
369,H6NY24185,411.1111111111111
370,S4OR00172,318.68
371,H4NY27076,465.11764705882354
372,H6TX15196,1750.0
373,S0IN00061,538.4676113360324
374,H6CA08207,1800.0
375,H6IL06166,550.3418803418804
376,S0OH00133,762.9661881701833
377,S6KY00120,1880.209173036831
378,H6CO05233,546.1666666666666
379,H4NC10047,660.7445255474453
380,S4GA11285,1512.06
381,H6GA03113,731.5028901734104
382,H6MN01174,518.7133027522935
383,H4AS00069,704.4782608695652
384,H8KY02031,910.0
385,H0AZ04501,8000.0
386,H8TN02069,1286.3636363636363
387,H2MN08111,221.59501411100658
388,S8WA00194,954.7945205479452
389,S4VA00189,522.0
390,H4UT03211,987.8181818181819
391,H6IN09176,1106.0
392,H6MD03441,557.6862745098039
393,S6IN00225,500.0
394,H6MD08291,1570.5882352941176
395,H4AR04048,637.375
396,H6LA03106,521.1746031746031
397,H4WA01258,1138.888888888889
398,H6MN02131,327.6046511627907
399,H2CA30143,875.3235294117648
400,S8FL00166,1965.909090909091
401,H6MD04217,1720.5128205128206
402,H2CA36439,194.21123716909779
403,P60007440,337.0
404,H6CO03170,520.720467032967
405,S6CA00691,1139.51797752809
406,H6IA02161,413.92857142857144
407,H6NC01124,1000.0
408,H2NY15109,2073.076923076923
409,H6NV03071,425.0
410,H6FL04105,1619.6190476190477
411,H0TX27061,905.704280155642
412,H4LA05247,1550.0
413,H0CA48024,650.5471861471862
414,H6KY03124,624.6031746031746
415,H2IA05072,371.97953964194375
416,S6FL00467,225.42105263157896
417,H4CA23011,1175.0
418,S0IA00028,483.5529134532991
419,H2MD02160,720.6607142857143
420,S6OH00163,894.2549019607843
421,H6CA21218,718.6071428571429
422,H8CA04152,310.9614740368509
423,S6ND00108,369.38775510204084
424,H2MD06195,1421.7506631299734
425,S6WA00321,371.3030303030303
426,H2SC02059,561.352
427,H6AZ09010,633.3333333333334
428,H8FL25015,1082.939075630252
429,S6NE00095,-1684.6153846153845
430,S6SD01091,400.4918032786885
431,H6NC01108,610.0
432,H8NJ04014,664.3888888888889
433,H2OH03125,541.6017316017316
434,H0NY13074,225.0
435,H6NY03262,1381.4814814814815
436,H6TN04200,1715.0
437,H6NM02101,408.2470588235294
438,H6IL12099,609.1122278056952
439,S6OK04130,646.2222222222222
440,H6ND01015,363.416
441,S6AK00201,736.1
442,H4WA08071,481.48692810457516
443,H0AR03055,560.625
444,H2MI14111,933.5726495726495
445,H2OK04055,1272.1674876847292
446,H6TX08100,1243.8180574555404
447,H6FL09161,1433.857142857143
448,H6FL11217,404.0625
449,H4IL11195,1625.0
450,H6ID02183,50.0
451,S4NE00090,2433.5555555555557
452,H2IN03152,1000.0
453,S4IA00152,90.0
454,H6TN03152,794.8
455,H6NH01297,2700.0
456,H4NC12084,211.5
457,H6NC09184,580.4090909090909
458,S6NC00324,6650.0
459,H2CA31125,157.77675489067894
460,H2TN03144,3951.5
461,H6MD08598,458.15384615384613
462,S2CA00286,1193.75
463,S6NV00200,149.19973636059575
464,H6CO07023,553.6227848101266
465,H8AZ01104,-650.0
466,H6NY03171,1391.7265625
467,H0IL11052,722.75
468,H6OR03064,970.6420454545455
469,H6OH09099,763.0769230769231
470,H8ID02064,766.2900763358779
471,H6NY03247,974.8001567398119
472,H4OK05108,400.0
473,H8NY21203,180.39827586206897
474,S6FL00426,2506.25
475,H6NE02125,602.1641791044776
476,H6FL18071,2160.0
477,H2AZ09092,2642.8571428571427
478,H6CA51066,605.0
479,H4ME02200,285.6975599315069
480,S0AK00121,600.506043956044
481,H0IN02190,801.5226130653266
482,S4VA00155,731.547619047619
483,H4GA11061,873.9285714285714
484,H6NY19029,716.6969696969697
485,H4KS01059,952.7115384615385
486,P00003392,70.09138941439848
487,H0RI02139,667.0090497737557
488,H2TX29030,1013.6696428571429
489,H6OK05251,366.61538461538464
490,H2VA11164,20.2
491,H0NY19139,1625.0
492,S4WV00183,0.0
493,H6CA07126,747.4419970631425
494,H6OK01185,2300.0
495,H0MO01066,858.5714285714286
496,H0PA04220,948.4288354898337
497,H8TX22107,1057.96812749004
498,H6VA03089,485.109375
499,H6NV04020,1960.3910256410256
500,H6DE00198,1275.0
501,H2NY22139,1058.1490545050056
502,S6TN00216,927.875
503,H6MD08457,371.65734989648035
504,H8MP00041,840.625
505,S2NV00183,1942.1304347826087
506,H8NY20056,1335.964
507,H6FL10136,10998.333333333334
508,H6NY01118,1741.1657142857143
509,H6MI03172,430.0
510,H6WI04063,250.0
511,H4FL23076,322.5
512,H8MS03067,882.3024054982818
513,H6NV01232,510.6969696969697
514,H6NC11198,447.11538461538464
515,S0NY00410,1436.8396946564885
516,P60009685,2171.896551724138
517,H2FL13139,369.77777777777777
518,S2HI00106,1039.7521367521367
519,S6PA00266,303.0826934889435
520,H6WA08092,355.0
521,H8NY01148,662.3484398216939
522,H0MS04120,845.2173913043479
523,H2NY10092,1057.6642335766423
524,H2GA12121,753.622754491018
525,S0MO00183,1136.5092891760905
526,S0NH00235,648.6098251457119
527,H6PA16312,2700.0
528,S0IL00261,533.7854750941817
529,H6PA02163,2360.0
530,H4NE01064,1420.7407407407406
531,H0AZ01259,596.030303030303
532,H2MO02102,1633.974358974359
533,H4NC12134,700.0
534,H2OH14064,1182.5400696864112
535,S6FL00335,2460.1294117647058
536,S0WI00197,382.979217603912
537,H6FL18055,2325.1908396946565
538,H4MN06087,706.0426065162907
539,H6KS01146,455.7133333333333
540,H4OH10167,550.0
541,H6OH11160,443.94736842105266
542,H2NM02100,500.0
543,H4AL06098,1527.4765625
544,H4TX19136,836.3679012345679
545,H2IA01055,648.9157088122605
546,H6SC01151,275.0
547,P60012960,396.0
548,H6VA10209,379.7922168172342
549,H6IL09145,787.4099378881988
550,H6OR05143,509.0135746606335
551,H0NY29054,672.924219910847
552,H2TN06030,1197.3958333333333
553,H6UT01137,533.85
554,H0MI03126,1162.4043715846994
555,H4WA05127,255.28225806451613
556,H0PA06118,2500.0
557,H2UT01094,1199.5725190839694
558,H6NC04037,370.41492537313434
559,H2TX23124,402.2816414686825
560,H6TX03168,1900.0
561,S6NV00218,697.057019126669
562,H6TX12060,778.6199095022624
563,H4VA07150,387.5
564,H6WA07458,349.4886858137511
565,H6PR01031,44.4
566,H4MI08135,1205.7783251231526
567,H0CT05150,6243.5
568,H6CO03139,807.5747747747748
569,H6AK00235,288.00657276995304
570,H4NC01046,705.5555555555555
571,H4ME02234,1256.17439703154
572,H6IL06141,2357.1428571428573
573,H4AR02141,703.133611691023
574,H6LA04146,930.2150537634409
575,H6NY13105,1360.0119047619048
576,H6KY06127,309.172981878089
577,H2FL14152,2700.0
578,H4MD05144,414.05882352941177
579,H6CT05157,548.735632183908
580,H6LA04153,776.68
581,H4MN05071,1000.0
582,H6CA32132,2450.0
583,H4HI01134,1533.3431372549019
584,H2NV04011,1000.0
585,S0AR00028,720.0
586,H6TX24149,740.7058823529412
587,H2TX00015,685.0
588,H6CO06058,286.0692023243529
589,S6PA00290,300.0
590,S0WV00090,1275.0
591,H0TN03254,1423.8594594594595
592,H6WI07181,291.2621359223301
593,S6IL00300,1433.4594594594594
594,H2NC08185,847.805
595,H6VA01117,454.4129032258065
596,H6MI07223,209.02353806546523
597,H0VA02118,867.469696969697
598,H6TX29064,125.0
599,H0CA27085,967.525
600,S8NY00082,1751.5443458980044
601,H6FL02257,541.0833333333334
602,H4TX19185,200.0
603,H6AZ01173,1867.741935483871
604,H4PA05062,279.038961038961
605,P60006111,395.3160474026553
606,H6TX27084,2700.0
607,S6OH00247,1797.0198675496688
608,H6TX06203,685.2142857142857
609,H6MO02301,155.4185303514377
610,P20003281,2590.0
611,H6MI10193,100.0
612,S8NC00239,500.0
613,H0AR01083,535.9014084507043
614,H6MI08262,528.768115942029
615,H6FL15150,330.35714285714283
616,H6NH02162,2700.0
617,H8WY00148,2700.0
618,H6FL03057,2018.3333333333333
619,H6IL18161,468.3448275862069
620,H8NY13069,250.0
621,H4TX14079,2700.0
622,S6WY00126,2700.0
623,S6OR05093,2300.0
624,H6NY19193,1874.0961538461538
625,H6CA48245,292.10526315789474
626,H6TX32092,275.0
627,H6FL05169,807.72
628,H2CA28113,1499.6713286713286
629,H6WA03218,343.71276595744683
630,H6VA09086,305.1212121212121
631,H6AZ05133,535.3333333333334
632,H4MA06090,254.25473684210527
633,H6AZ01231,30000.0
634,H2NJ05014,948.4414634146342
635,H2MI17023,681.2654320987655
636,H2WA06129,895.2639296187683
637,H4CA07055,2600.0
638,H2NY13096,1038.9666666666667
639,H2IN09167,279.6007410838351
640,H6NY25158,1155.25
641,H6FL07116,2700.0
642,H6NM03067,517.4782608695652
643,H2IL12122,-300.0
644,H2CA02142,812.4430379746835
645,S6IL00151,678.7916666666666
646,H4RI02107,500.0
647,H6CA46157,2108.3333333333335
648,P60006723,1492.2917939764295
649,H6IL05150,679.5588235294117
650,H2PA02055,872.5
651,H6NV03139,522.0417266187051
652,H6PA07113,1751.1521739130435
653,H2FL14053,793.4808184143222
654,H6IN03229,233.55021834061137
655,H4FL13077,300.0
656,H6IL14129,491.6666666666667
657,H8IL14067,362.2279171210469
658,H4FL22086,345.125
659,H2OH09031,647.2985074626865
660,H2FL06109,1101.970802919708
661,P60023207,651.6666666666666
662,P60008331,3000.0
663,H6FL18121,318.7
664,H0NY18065,1066.6666666666667
665,H8NV03036,898.0904761904762
666,H4NC12100,391.03184713375794
667,H6CA22125,1890.8367346938776
668,S4MN00346,100.0
669,H6VA06157,371.7574468085106
670,H0MO07113,1405.0403225806451
671,H2AZ08102,219.3721244925575
672,H4CO04090,586.1612903225806
673,H4CO03241,2700.0
674,H6WI01192,185.125
675,H6WI01226,591.1764705882352
676,H6NY19235,1808.5714285714287
677,H6WA06211,500.0
678,H4NE02054,299.2571109871723
679,H6FL13189,2325.0
680,H0WA03161,596.228187919463
681,P60017563,1000.0
682,H6VA05142,626.749244712991
683,H4CA33101,0.0
684,H0OH12062,821.816513761468
685,H4NH02241,1000.0
686,H2MD05155,976.420054200542
687,H6CA31134,2515.3846153846152
688,H8OH02041,153.75862068965517
689,H6NC04151,919.8
690,H0FL08208,1417.6436781609195
691,S6RI00221,1380.1829268292684
692,S4AK00099,1308.9341894060994
693,H6MD08481,1298.6713286713286
694,H6CA21192,250.0
695,H4AZ01145,1662.298245614035
696,H6IA02146,257.23355263157896
697,S6GA00119,846.7980272428371
698,H4TX06117,1199.6556291390727
699,H4IA04113,265.4388201019665
700,H6MN02156,100.0
701,H2PA04135,571.8724279835391
702,H2FL25018,1477.3504273504273
703,H4PA18131,858.074074074074
704,H8CT01046,552.9075144508671
705,H0MO04086,1048.624
706,H0OR04081,707.7446808510638
707,H6NY05077,887.2916666666666
708,S4CT00146,1336.5
709,H0RI01073,570.6524520255864
710,H6WA07425,430.3681233933162
711,H6IN05257,371.2857142857143
712,H6FL08254,3275.0
713,H6TX27092,803.9230769230769
714,S2AZ00141,1980.2469135802469
715,H4TX09095,1154.7727272727273
716,H6NY22130,651.6038062283737
717,H6NJ12136,642.828125
718,S4MS00138,29680.625
719,S6GA00200,2280.3489932885905
720,H2GA13012,1132.142857142857
721,S6NC00266,277.3889742825025
722,H4AL01123,748.5897435897435
723,H2NM02126,981.3861209964413
724,S4OR00198,1600.0
725,H4FL13101,985.9274193548387
726,S4IA00020,-1270.0
727,H4VA11087,144.0
728,H6CA52130,905.4673913043479
729,H6CA13140,371.0
730,H2CA37023,1269.1784232365146
731,H8IL09067,378.5103734439834
732,H4CA33143,2600.0
733,S4LA00057,2300.0
734,H2GA09150,723.8085106382979
735,S6NJ00289,1607.8358208955224
736,H4NC12142,548.8157894736842
737,H6NY11216,422.05882352941177
738,H2MN07014,686.0681818181819
739,S6AK00151,370.0619469026549
740,S6FL00285,1366.6666666666667
741,S2NY00259,181.5519230769231
742,S6IL00292,181.20738421306174
743,H6CA36174,2442.8571428571427
744,H2MN02130,2700.0
745,H4CA21072,1000.0
746,H0PA10078,710.7676056338029
747,H6NJ02194,21.77777777777778
748,H6WI08155,1207.1003039513678
749,H6WI08189,2118.75
750,H2NC11080,467.0430107526882
751,S4VT00017,587.422028353326
752,H2WI02124,314.2749003984064
753,H6TN09068,1150.0
754,H0OK05155,101.46153846153847
755,S6ID00096,51.0
756,S8DE00079,702.5714285714286
757,H6OH04082,915.4473684210526
758,H4KY02089,600.0
759,S6LA00342,375.0
760,H6CA49102,351.25221425558834
761,H4NJ01084,1295.857142857143
762,H6NY14244,904.5454545454545
763,S8NM00184,807.6470588235294
764,H4TX21041,200.0
765,H2IL01042,2106.25
766,H4OH12064,37.5
767,H4VA10089,596.2570532915361
768,H6AK00045,915.9100529100529
769,H6FL23063,436.88
770,H6DE00206,397.66037735849056
771,H4AL03061,512.0
772,S6CO00317,438.5882352941176
773,H6SC02100,189.83333333333334
774,H6MT01095,138.6769680783416
775,H0OH18077,1033.138211382114
776,S8AL00308,2300.0
777,H6NC13129,933.8828451882845
778,H6MD05206,2700.0
779,S6CO00226,296.21240894901143
780,H6OH02086,1140.0
781,P60008398,2411.0
782,S2NM00088,518.3188405797101
783,H6PA08228,331.16872682323856
784,S6IN00191,1085.1339799616287
785,S6MD03441,381.9563504569808
786,H2IN05082,924.4555160142348
787,S6MD03508,536.8120996441281
788,H6TX21012,1145.15503875969
789,H2TX05121,1142.7735849056603
790,H2NJ10154,487.8048780487805
791,H6FL22073,2100.0
792,H6MD01221,833.3333333333334
793,H6PA16296,246.49
794,H4WI04183,562.0
795,H6CO01208,601.5151515151515
796,H0TX07055,1105.9830508474577
797,H6LA03155,1264.125
798,H8WI02121,277.17857142857144
799,H8CA09060,448.5329218106996
800,H6LA03098,854.9105058365759
801,H0FL24049,300.0
802,H2SC07108,166.66666666666666
803,H6WI07173,445.0
804,H4IL03077,793.4567901234568
805,H6PA10141,342.88429752066116
806,H6CA39020,1326.8305288461538
807,H2CA00104,742.3703703703703
808,H8IL18043,2450.0
809,H2TX26093,911.0084033613446
810,H6CO02149,515.25
811,H0ND01026,492.2877358490566
812,H6IL13121,1349.4285714285713
813,H6WY00159,1708.0823970037454
814,H6AL04098,800.6
815,H6CA46033,2084.375
816,S2SC00079,2000.0
817,S2NC00257,223.07142857142858
818,S6NY00425,242.14285714285714
819,H8NY06048,1058.1818181818182
820,H6NH02238,876.829268292683
821,H6FL19095,2700.0
822,S6PA00258,2236.893203883495
823,H6LA04096,657.0675675675676
824,H2IL12130,339.1666666666667
825,S0KS00166,289.04761904761904
826,H0KS04051,1491.420233463035
827,H4VA07143,425.89053591790196
828,P60018389,85.0
829,H4KY01040,2555.5555555555557
830,S4CO00395,1990.909090909091
831,H0IL10302,1017.8113311331133
832,H6WY01074,566.0666666666667
833,H6PA07121,2290.625
834,H0FL12101,727.3055555555555
835,H4TX10028,758.6950904392764
836,S0CA00330,487410.0
837,H4NC10104,275.0
838,H0CA49055,645.7547169811321
839,H2GU00033,636.5853658536586
840,H0AL02087,1580.909090909091
841,S4MA00028,2420.875
842,H4TX04153,1391.9540229885058
843,P60019437,100.0
844,S6PA00241,500.0
845,H4NV04025,-2533.3333333333335
846,H0IN08114,965.4411764705883
847,H6TX19099,769.6386768447837
848,H6MI08247,1730.379746835443
849,S0UT00165,615.2428146679881
850,H6NJ06229,626.5
851,H8NM03196,639.7534246575342
852,H6NH01271,895.5882352941177
853,H4CA16049,1073.9285714285713
854,P60019668,1850.0
855,H6CA36182,865.568493150685
856,H2AZ07070,496.7875
857,H8MI01107,100.0
858,H6FL18105,1418.2469135802469
859,H8MA08071,845.8333333333334
860,S6LA00359,825.1027777777778
861,H4IL07037,523.0769230769231
862,H2OR01133,425.344262295082
863,S6CT05090,1671.590909090909
864,H6MN03147,2700.0
865,H4SC01073,1139.159420289855
866,H6TX15147,2500.0
867,H6FL05177,846.8947368421053
868,H6PA02155,2430.0
869,H6FL09070,935.6206896551724
