,CAND_ID,numdonat
572,H0CA27085,119
573,S8NY00082,2092
574,H6FL02257,29
575,H6AZ01173,23
576,H4PA05062,12
577,P60006111,3124
578,H6TX27084,1
579,S6OH00247,228
580,H6TX06203,11
581,H6MO02301,71
582,P20003281,46
583,S8NC00239,1
584,H0AR01083,34
585,H6MI08262,198
586,H6FL15150,3
587,H6NH02162,2
588,H8WY00148,4
589,H6FL03057,9
590,H6IL18161,33
591,H4TX14079,13
592,S6WY00126,1
593,S6OR05093,1
594,H6NY19193,129
595,H6CA48245,74
596,H6FL05169,42
597,H2CA28113,121
598,H6WA03218,22
599,H6VA09086,36
600,H6AZ05133,7
601,H4MA06090,183
602,H6AZ01231,1
603,H2NJ05014,294
604,H2MI17023,91
605,H2WA06129,198
606,H4CA07055,4
607,H2NY13096,61
608,H2IN09167,438
609,H6NY25158,6
610,H6FL07116,2
611,H6NM03067,25
612,H2CA02142,80
613,S6IL00151,13
614,H4RI02107,2
615,H6CA46157,20
616,P60006723,3247
617,H6IL05150,22
618,H2PA02055,34
619,H6NV03139,491
620,H6PA07113,37
621,H2FL14053,145
622,H6IN03229,147
623,H6IL14129,8
624,H8IL14067,747
625,H4FL22086,5
626,H2OH09031,67
627,H2FL06109,99
628,P60023207,2
629,P60008331,1
630,H6FL18121,3
631,H0NY18065,1
632,H8NV03036,128
633,H4NC12100,50
634,H6CA22125,226
635,H6VA06157,71
636,H0MO07113,92
637,H2AZ08102,655
638,H4CO04090,110
639,H4CO03241,4
640,H6WI01192,2
641,H6WI01226,8
642,H6NY19235,24
643,H6WA06211,5
644,H4NE02054,360
645,H6FL13189,62
646,H0WA03161,145
647,P60017563,1
648,H6VA05142,165
649,H4CA33101,3
650,H0OH12062,723
651,H4NH02241,1
652,H2MD05155,269
653,H6CA31134,24
654,H6NC04151,39
655,H0FL08208,55
656,S6RI00221,60
657,S4AK00099,445
658,H6MD08481,100
659,H4AZ01145,44
660,H6IA02146,157
661,S6GA00119,1193
662,H4TX06117,114
663,H4IA04113,521
664,H2PA04135,111
665,H2FL25018,106
666,H4PA18131,45
667,H8CT01046,161
668,H0MO04086,88
669,H0OR04081,25
670,H6NY05077,11
671,S4CT00146,8
672,H0RI01073,177
673,H6WA07425,611
674,H6IN05257,3
675,H6FL08254,3
676,H6TX27092,9
677,S2AZ00141,71
678,H4TX09095,64
679,H6NY22130,258
680,H6NJ12136,85
681,S4MS00138,6
682,S6GA00200,152
683,H2GA13012,9
684,S6NC00266,8843
685,H4AL01123,71
686,H2NM02126,354
687,S4OR00198,3
688,H4FL13101,220
689,H4VA11087,2
690,H6CA52130,419
691,H2CA37023,196
692,H8IL09067,196
693,H4CA33143,2
694,S4LA00057,1
695,H2GA09150,39
696,S6NJ00289,102
697,H4NC12142,14
698,H6NY11216,11
699,H2MN07014,25
700,S6AK00151,113
701,S6FL00285,4
702,S2NY00259,150
703,S6IL00292,3015
704,H6CA36174,14
705,H2MN02130,4
706,H4CA21072,1
707,H0PA10078,132
708,H6WI08155,692
709,H6WI08189,4
710,H2NC11080,84
711,S4VT00017,269
712,H2WI02124,52
713,H6TN09068,11
714,S8DE00079,6
715,H6OH04082,109
716,H4KY02089,1
717,S6LA00342,1
718,H6CA49102,579
719,H4NJ01084,277
720,H6NY14244,6
721,S8NM00184,20
722,H2IL01042,16
723,H4VA10089,837
724,H6AK00045,116
725,H6FL23063,15
726,H6DE00206,117
727,H4AL03061,1
728,S6CO00317,5
729,H6SC02100,9
730,H6MT01095,574
731,H0OH18077,104
732,S8AL00308,3
733,H6NC13129,149
734,H6MD05206,3
735,S6CO00226,2559
736,H6OH02086,1
737,P60008398,8
738,S2NM00088,45
739,H6PA08228,803
740,S6IN00191,5841
741,S6MD03441,1504
742,H2IN05082,168
743,S6MD03508,526
744,H6TX21012,159
745,H2TX05121,209
746,H2NJ10154,18
747,H6FL22073,4
748,H6MD01221,3
749,H6PA16296,286
750,H4WI04183,32
751,H6CO01208,9
752,H0TX07055,129
753,H6LA03155,7
754,H8WI02121,3
755,H8CA09060,282
756,H6LA03098,167
757,H2SC07108,1
758,H6WI07173,2
759,H4IL03077,50
760,H6PA10141,29
761,H6CA39020,612
762,H2CA00104,73
763,H8IL18043,25
764,H2TX26093,74
765,H6CO02149,18
766,H0ND01026,109
767,H6IL13121,5
768,H6WY00159,205
769,H6AL04098,79
770,H6CA46033,15
771,S2SC00079,1
772,S2NC00257,3
773,H8NY06048,39
774,H6NH02238,24
775,H6FL19095,5
776,S6PA00258,92
777,H6LA04096,38
778,H2IL12130,2
779,S0KS00166,7
780,H0KS04051,230
781,H4VA07143,250
782,P60018389,5
783,H4KY01040,9
784,S4CO00395,11
785,H0IL10302,1189
786,H6WY01074,27
787,H6PA07121,57
788,H0FL12101,44
789,H4TX10028,207
790,S0CA00330,1
791,H0CA49055,23
792,H2GU00033,26
793,H0AL02087,39
794,S4MA00028,23
795,H4TX04153,71
796,S6PA00241,1
797,H0IN08114,41
798,H6TX19099,262
799,H6MI08247,59
800,S0UT00165,634
801,H6NJ06229,36
802,H8NM03196,199
803,H6NH01271,14
804,H4CA16049,215
805,P60019668,4
806,H6CA36182,90
807,H2AZ07070,23
808,H6FL18105,62
809,H8MA08071,91
810,S6LA00359,457
811,H4IL07037,11
812,H2OR01133,93
813,S6CT05090,27
814,H6MN03147,8
815,H4SC01073,54
816,H6TX15147,1
817,H6FL05177,7
818,H6PA02155,10
819,H6FL09070,103
820,H8MO09153,80
821,H6IN07386,8
822,H6NY26123,1
823,H4IA05102,2
824,S6MD03466,4
825,H6IN05216,22
826,H6KY03173,5
827,H4MI12079,165
828,H4TX13014,244
829,S4NE00165,2
830,H2OH15095,5
831,H6KS03233,4
832,H4MI07103,257
833,H6MA09164,2
834,S4OK00083,3
835,H2MD04232,32
836,H8CA20059,147
837,H4MN02136,1
838,H6CA01178,2
839,H6MA08299,7
840,H4GA02060,6
841,H2NY01067,9
842,H6NY23518,352
843,P60003670,215
844,H6SC05129,230
845,S4MI00363,2
846,H4MI04118,50
847,H6FL11126,16
848,H0TX17104,111
849,S4AR00103,42
850,P60023561,3
851,H6TN06155,2
852,S4NM00100,2
853,H6CA39137,20
854,H6ME01207,29
855,S0IN00053,53
856,H2CA00120,386
857,S4OK00232,497
858,S4LA00065,2468
859,H6PA16320,157
860,S0DE00092,15
861,H6FL06126,2
862,S0AR00150,842
863,S4KY00091,1
864,H6MI10227,2
865,H8CA01109,126
866,S6MD00140,43
867,S2OH00170,29
868,H6FL11209,22
869,H2FL08063,3
870,S4TX00516,8
871,S6ME00159,2
872,P20002721,15
873,H6NY03221,91
874,H0SC03077,61
875,H6AZ01199,270
876,H4CA24142,584
877,H0MN01045,80
878,H6AZ02189,351
879,H6FL09187,19
880,H6WV03117,13
881,S6AZ00233,52
882,H6IN04169,1
883,H2TX33040,137
884,H2AZ09019,312
885,S6LA00318,509
886,H0CA10149,143
887,H2PA17079,115
888,H4FL19058,7
889,H4UT04011,553
890,H6CA40234,1
891,H6CA29229,2
892,H6FL08213,127
893,H2TX33099,9
894,H0WV01072,130
895,S2CT00132,135
896,H6CO07106,10
897,H4AS00036,22
898,H0MI01088,25
899,H4AZ06045,22
900,P20003984,1604
901,H6FL27031,47
902,H6AL06127,5
903,H8WI09050,21
904,H4FL09083,1
905,H6MN04236,7
906,H2FL03056,7
907,H6NJ04158,5
908,H2PA15099,5
909,H2AZ04127,146
910,H4MI11097,180
911,H0VA07042,132
912,H6MO01253,2
913,H0OH16097,242
914,H4PA17141,8
915,H4OH04046,22
916,S2TX00106,45
917,H2IL10068,1101
918,H6FL09153,2
919,S6LA00300,759
920,H6NV03089,25
921,H4WV03070,185
922,H2VI00082,26
923,S4GA11210,18
924,H0OH06189,137
925,H6NJ05171,1277
926,H0MO06073,63
927,H8LA02054,99
928,H6MN02198,38
929,H6LA03130,268
930,H4IA01077,680
931,H6NV04038,16
932,P60012234,2
933,S2MT00096,8
934,H0GA07133,63
935,H6FL01119,58
936,H0IL08108,2
937,H6CA44111,3
938,H8OR05107,126
939,H0TN04195,42
940,H4GA06087,156
941,H6WI06118,9
942,H4MO08162,116
943,S6CO00325,2
944,H2WI01084,3
945,S6LA00334,335
946,H8NJ05052,494
947,H0MI02094,112
948,H6NJ01204,96
949,H6NC10158,56
950,H6IL04146,2
951,H6WA09025,44
952,H6CA12175,4
953,H6IN02155,190
954,H2FL08055,322
955,S0SC00149,27
956,H8CT04172,253
957,H8WI01024,461
958,H8VA11062,178
959,H2OK02083,77
960,P40003576,312
961,S6FL00319,2077
962,H2CT02112,116
963,H0NC04147,2
964,H8OH15076,243
965,S4MI00355,19
966,H0TX04037,1
967,H6CA33106,20
968,S6VA00093,40
969,H6FL06183,9
970,S4SC00240,565
971,S6LA00367,6
972,H6OH01096,62
973,H2TX03118,48
974,H6FL03081,75
975,H4MI04126,149
976,S6CO00366,4
977,H6MS04192,13
978,H6VA04061,160
979,S6IA00140,1122
980,H2IL08039,45
981,H4TX02108,142
982,H2GA02031,136
983,H4PA09056,17
984,H0CT03072,167
985,S6RI00163,2
986,S0CT00177,1421
987,H0KY05015,122
988,H6KS04173,20
989,P00004275,8
990,H6MD08465,18
991,H2NC07096,128
992,H6MD08564,25
993,H2NC13110,180
994,H4CA35031,30
995,H0VA05095,6
996,H6AL05202,10
997,S2SD00068,511
998,H2NY00010,18
999,H6LA03122,84
1000,H2TX33073,160
1001,H6MS01230,1
1002,S6IN00175,42
1003,H4FL20064,2
1004,H4MD06191,1
1005,H6VA01174,15
1006,H4PA08116,79
1007,S6LA00441,3
1008,H2OH03067,113
1009,H8KS02090,177
1010,S8MN00438,18
1011,H6CA25177,446
1012,H6MD07160,94
1013,H6FL12181,8
1014,S4AK00214,18
1015,H0GA08099,58
1016,H4CA18094,2
1017,H6NY03197,275
1018,H6CA24113,206
1019,H6TX15204,3
1020,H8PA01153,66
1021,H6NY16132,2
1022,H4NC07100,9
1023,S6MD03177,10
1024,H2PA11098,197
1025,H4CO07036,1
1026,H4NC05146,211
1027,H2MA09072,140
1028,H6AZ07030,9
1029,H6WI06100,30
1030,H6NV04012,10
1031,H6NC02114,16
1032,H4NC06136,16
1033,H6LA03148,40
1034,H6IL13113,13
1035,H4MO05234,80
1036,H4AZ04024,16
1037,H6SC04163,18
1038,S6UT00246,17
1039,P60007697,311
1040,H6NV02248,35
1041,H6TN01388,46
1042,H6NY11174,308
1043,H6MI12264,8
1044,H6OH07127,1
1045,H0CT02140,12
1046,H6KY01128,6
1047,H6MN02149,169
1048,H6AZ04177,5
1049,S6LA00425,2
1050,H2NC01081,51
1051,H6FL01184,18
1052,H6AZ05117,7
1053,H0CA11337,32
1054,H6CA01194,18
1055,H0NC02059,8
1056,H6CA24311,76
1057,H6NC13046,18
1058,H4AZ01038,21
1059,H0NY02085,198
1060,H4MA05084,119
1061,H6NY03031,99
1062,H8OH01043,195
1063,H6PA12089,20
1064,H6MI01200,294
1065,H2CA26109,1
1066,P80001571,22471
1067,H6MD06212,94
1068,H6OR04047,103
1069,H8IN07184,82
1070,P20002671,1995
1071,H4MA03097,1
1072,H6FL09195,1
1073,H4CA26147,1
1074,H4TN04130,10
1075,H8PR00062,3
1076,H6VA05126,2
1077,H0FL04066,24
1078,H4MA06033,5
1079,H8CA12171,76
1080,H6TN08177,5
1081,S2OH00238,1
1082,H4VA08224,296
1083,H2MI04237,2
1084,H2CA23114,16
1085,H6LA02215,25
1086,H2MI11133,5
1087,H4NC03059,29
1088,H2CA50026,42
1089,H6NY10135,1
1090,H6CA25151,3
1091,H6IN09143,1
1092,H2TN05131,31
1093,S6MO00461,2
1094,H0IL05096,110
1095,H6CA20152,340
1096,H8OH11141,39
1097,H6OR02116,259
1098,H4ND01028,2
1099,H6FL13148,151
1100,S4TN00351,1
1101,H8IN07259,2
1102,H6DE01071,40
1103,H4NV01153,1
1104,H6LA04120,109
1105,S4HI00102,2
1106,P60007242,9
1107,H4CA12055,849
1108,H6TX25179,19
1109,H6NY02124,28
1110,H4CA25123,214
1111,H2UT02324,108
1112,H0VA09055,51
1113,S0KS00091,249
1114,H6WV02101,6
1115,H6NY21132,362
1116,H6NY19243,890
1117,H6WI03099,57
1118,H6MN05183,150
1119,S4HI00136,268
1120,H6ME01215,9
1121,H2KY04121,87
1122,H2TX35011,190
1123,S0NH00219,17
1124,H6CA20145,118
1125,S4WY00097,1
1126,H0GA07125,45
1127,H6FL01150,4
1128,H6MI01234,3
1129,H6MS01131,202
1130,H0MI01104,10
1131,H0NY04057,3
1132,H2PR00065,5
1133,H2FL01100,104
1134,H0SC04257,309
1135,H8IA02043,4
1136,H4CA47069,4
1137,H4CA49107,5
1138,H8NY29032,51
1139,H2NY14037,116
1140,H6FL18147,100
1141,H8PA05071,193
1142,H4AZ07043,86
1143,H6PA08244,20
1144,H8CA52052,58
1145,H6CA24295,35
1146,H2CA06259,144
1147,H6GA05217,121
1148,H6OH16136,1
1149,H6FL19087,138
1150,H8ME01120,47
1151,H6DE01097,12
1152,H2PA18143,114
1153,H2VA04052,163
1154,H6AZ09036,18
1155,H6PA14192,4
1156,H6NC08145,160
1157,H6FL18139,38
1158,H6CA04156,9
1159,S6CO00283,71
1160,H2IL17071,434
1161,H6MD08473,2
1162,H0IN02125,221
1163,H2NY03089,128
1164,S6FL00434,2
1165,H6MA09180,13
1166,H2NC09134,46
1167,H4TX19102,2
1168,H6AZ01215,15
1169,H6NY24177,357
1170,P60007267,1
1171,H2CT05131,369
1172,H4MA09052,22
1173,S8NJ00012,13
1174,H6FL18089,4
1175,H8FL15107,102
1176,H0AL07086,169
1177,S0HI00126,27
1178,H0FL18025,248
1179,S6AZ00019,1081
1180,H6MD02211,52
1181,H6GA09243,2
1182,H4MI06105,141
1183,H4NY21111,4
1184,H2CA27198,36
1185,H4FL20023,182
1186,H2CA16100,170
1187,H0GA13032,15
1188,H8FL00034,78
1189,H4NJ03130,266
1190,H6IL18088,460
1191,H4OR02178,1
1192,H6VA07130,44
1193,H4LA05130,1
1194,H4FL14091,1
1195,H4CA45097,73
1196,H6IA04134,20
1197,H4WA05077,281
1198,H0CA32101,199
1199,H4CA20082,280
1200,H4LA06153,230
1201,S2NE00094,27
1202,S2TX00312,75
1203,H0WI07051,206
1204,S4NJ00185,102
1205,H6NV01208,2
1206,S6ID00112,229
1207,H0PA06076,262
1208,H0GA09030,122
1209,H6WI05110,6
1210,S6AZ00217,15
1211,H4NY22051,219
1212,H4WI03144,1
1213,H6SD01091,62
1214,S8OR00207,4
1215,H0CA33117,82
1216,H2SC02042,85
1217,H6MS01172,26
1218,H4IA01069,2
1219,H4MS02068,79
1220,H6CA50258,6
1221,H4TX18054,94
1222,H0NV03058,55
1223,S8WI00026,3535
1224,H2AL03032,201
1225,H6LA03114,17
1226,H2HI02508,182
1227,H6NY19219,4
1228,S2KY00012,64
1229,H6FL02240,2
1230,H0TN06257,131
1231,H2TX14149,122
1232,H6FL02190,32
1233,H4WV02080,204
1234,H2CA39078,71
1235,H4FL19074,44
1236,H6WY00142,5
1237,S6NV00341,1
1238,H6IL08170,127
1239,H4TX04039,90
1240,H6OH10113,3
1241,H6IL08147,1072
1242,S6NV00259,6
1243,H6TN04184,94
