,CAND_ID,numdonat
590,H0TX02098,2
591,S0IL00618,3
592,H8TX22107,27
593,H8WI05165,6
594,H0NJ02148,23
595,H6NV04020,449
596,H2NY22139,254
597,H0MA01081,33
598,H8NM02156,222
599,H0OR02150,95
600,H8OH16124,90
601,H6MD08457,380
602,H0TX32111,2
603,H0MI13471,1
604,S0VA00146,103
605,H8MP00041,15
606,S2NV00183,56
607,H8NY20056,26
608,H0UT04035,14
609,H6MD08549,28
610,H8MI11338,1
611,H0NM03201,12
612,S0TX00266,61
613,P00012054,19
614,H0CA34115,3
615,H0CA28182,740
616,S0NY00410,4
617,H8CA12262,1852
618,H8PA04116,158
619,H2FL13139,3
620,H0CA03128,73
621,H0GA14048,6
622,H8NM02248,1278
623,H8MA09046,1
624,H0TX11263,6
625,S2HI00106,24
626,H0CO03157,29
627,H8CO06229,356
628,H8NY01148,556
629,H0MS04120,20
630,H2NY10092,208
631,H2GA12121,48
632,S0MO00183,120
633,S0TX00332,1
634,H4NE01064,135
635,H0AZ01259,9
636,H2MO02102,201
637,H8PA13133,2
638,S0NH00235,1
639,H2OH14064,148
640,H0TX02106,1044
641,S0WI00197,14
642,H4MN06087,41
643,H0NV04015,71
644,H4AL06098,46
645,H0IN01135,44
646,H4TX19136,11
647,H8CA52037,6
648,S8MO00160,86
649,H0FL07119,1
650,H0NY29054,87
651,H8NH02283,3
652,H0MI03126,70
653,H0CA20122,20
654,P00011239,78
655,S0IA00150,13
656,H0TX03112,8
657,H0WA10018,3
658,H0WI03175,34
659,H6NC04037,195
660,H8OK01157,36
661,H6TX12060,130
662,H0HI02155,14
663,P00009423,1955
664,H0TX07188,2
665,H6WA07458,133
666,H0TN01118,6
667,H0NE01120,478
668,H0NV04056,15
669,H6CO03139,59
670,H0CT05200,75
671,H0FL18207,4
672,S8NV00156,196
673,H4NC01046,56
674,H0NC06225,1
675,H0TX31048,3
676,H0IL10351,2
677,H0NY14346,157
678,H0PA12199,2
679,H0NY15178,14
680,H4AR02141,265
681,H0UT02310,2
682,S0MN00328,102
683,H8NY10099,2
684,H8AR03074,2
685,H0NY19188,8
686,H0NH01282,57
687,H0NY04123,2
688,H0IL14189,19
689,H8CA34266,51
690,H2NV04011,220
691,H6TX24149,1
692,H2TX00015,9
693,H8MI01149,9
694,H0UT01205,7
695,S0WV00090,1
696,H0FL15088,25
697,H0TN03254,46
698,H0OH01115,15
699,H0MI03308,142
700,H8SC07071,1
701,H2NC08185,309
702,H6VA01117,8
703,H6MI07223,2
704,H0VA02118,99
705,H8PA06087,489
706,H0UT04027,6
707,H0CA27085,14867
708,H0CA15262,6
709,H0FL22118,3
710,H8UT04053,1067
711,S8NY00082,76
712,H0NV04031,4
713,H0NC09286,305
714,H8AZ08158,35
715,H0SC04281,34
716,H0NY17315,1
717,H0WA10042,9
718,H6MD07020,6
719,H0AR01083,46
720,H0ND01042,9
721,H0MD07387,3
722,S0ME00145,37
723,H0CO05129,1
724,H8NY19223,58
725,S6WY00126,4
726,P00008003,18
727,S0KS00299,46
728,S8AZ00197,224
729,H6CA48245,22
730,H0TX10216,11
731,P00009183,1315
732,H2CA28113,131
733,H4MA06090,167
734,P00010835,2
735,H2WA06129,102
736,H8ID01215,1
737,H2NY13096,35
738,H0NY24055,43
739,H8MS03125,39
740,S0SC00289,21530
741,H0AL01055,34
742,H0IL06052,8
743,H8PA07200,226
744,H0FL19205,20
745,H2CA02142,76
746,S6IL00151,3051
747,H8TN04099,1
748,H0TX19068,13
749,H0VA05178,74
750,H8TX05144,65
751,S0IA00176,6442
752,H0FL26028,9
753,H2FL14053,75
754,H6IN03229,36
755,H0AL02145,253
756,H8IL14067,607
757,H0TX21114,2
758,H2OH09031,29
759,H0TX07170,1217
760,H0TX36013,9
761,S8MN00578,476
762,H2FL06109,1
763,H0NY14270,4
764,H8NY25105,43
765,H8NV03036,53
766,H0GA07232,24
767,H4NC12100,66
768,S0CO00518,100
769,S0CO00450,1
770,H6FL18121,3
771,H6CA22125,24400
772,H0MN07091,61
773,H0MO07113,51
774,H0MD06231,45
775,H8FL18010,4
776,H4CO04090,2
777,H8OK05109,299
778,H2AZ08102,7
779,S0MA00208,624
780,H0AZ06068,1
781,H0WA03161,137
782,H0TX03120,11
783,H0IN05219,429
784,P00011833,301
785,H2MD05155,66
786,H6CA31134,3
787,H8IA03124,872
788,H0FL08208,20
789,H0TX22278,4
790,S6RI00221,8
791,H0MN05251,3
792,S4AK00099,51
793,H6IA02146,4
794,H0AL02202,1
795,S6GA00119,35
796,H0MT00090,39
797,H0GA09220,2
798,H2PA04135,340
799,H0PA10110,541
800,H8FL07088,12
801,H2FL25018,56
802,H4PA18131,11
803,H8CT01046,23
804,H0CA26145,359
805,H0MO04086,74
806,S8AZ00221,2681
807,H0RI01073,85
808,H0NY02267,11
809,H0IN05268,2
810,H6WA07425,1
811,H0PA05102,2
812,H0NM01197,8
813,H0CA06162,2
814,H0CA27127,4
815,H0PA17107,1
816,H0CA35146,12
817,S0IA00168,6
818,H8MS04438,1
819,H4TX09095,52
820,H0CT03163,14
821,S0NH00334,45
822,H2GA13012,8
823,S0NM00124,780
824,H4AL01123,4
825,H0FL19114,48
826,H0FL03233,3
827,H2CA37023,78
828,H8IL09067,684
829,S0KY00461,2
830,H2GA09150,30
831,H0IA02156,504
832,S0NM00090,13
833,H0AR02206,1216
834,S6NJ00289,56
835,H2MN07014,17
836,H0PA17099,1
837,H8CO04083,1
838,H0OH09167,7
839,S6IL00292,161
840,H0NY15244,13
841,H0NJ04151,15
842,S0SD00088,2
843,H6WI08155,195
844,H0OK05213,13
845,H0NY18172,123
846,H8PA18181,462
847,H2NC11080,16
848,S4VT00017,2
849,H2WI02124,31
850,H6TN09068,14
851,S8DE00079,7
852,H8NY15148,1664
853,H8WV01075,1
854,H6OH04082,10251
855,S0AL00297,2
856,H6CA49102,9
857,H4NJ01084,85
858,S8NM00184,108
859,H0NJ05190,51
860,H0TX36021,4
861,H2IL01042,7
862,H0NC03248,7
863,H0GA14097,9
864,S0AL00289,88
865,H8NY01155,72
866,H4VA10089,5
867,H6AK00045,71
868,H0GA13131,5
869,S4GA11103,17
870,H0GA06192,5
871,H6FL23063,187
872,H0MA04192,14
873,H6DE00206,54
874,H8MN05239,141
875,H0WA10034,24
876,H8WA03198,122
877,H0AL02194,11
878,H0OH18077,9
879,S8AL00308,15
880,P80004765,1
881,H0NY14239,5
882,H6NC13129,259
883,S0NJ00191,4
884,S2NM00088,46
885,S6IN00191,46
886,S6MD03441,263
887,H2NJ10154,7
888,S0VA00179,11
889,H0MN08156,21
890,H8TN02119,37
891,S8MS00261,470
892,H8MI11320,3
893,H8TX02067,1
894,H8CA49108,618
895,P80000722,26500
896,H8MI04101,8
897,H0UT01114,8
898,H4WI04183,20
899,H0FL03241,14
900,H8IL14174,3673
901,H8CA39174,1099
902,H8MA03197,1
903,H8CA09060,1292
904,H8TX29110,9
905,H2SC07108,10
906,S0AL00230,80
907,H0IL12100,30
908,H0OH04119,6
909,P00011338,35
910,H0CA22102,3132
911,H0TX02114,10
912,H4IL03077,56
913,H8NC10097,48
914,H8TX16166,1
915,H2CA00104,57
916,H2TX26093,134
917,H8IA04106,667
918,H0SC01394,438
919,H0CA32333,2
920,H8TX23121,1994
921,H6WY00159,61
922,H0FL03209,9
923,H6AL04098,85
924,H0NC06241,7
925,H8WV02107,33
926,H8NY09158,11
927,H0UT04092,1
928,H8NY06048,17
929,H8OK02148,1
930,H8MI13250,102
931,H0CA45095,25
932,H0NY10096,8
933,H8AZ02201,9
934,H0KS02170,4
935,H8CA51062,7
936,H8FL27185,182
937,H0IA04129,1
938,S0AZ00350,2839
939,H8AL03054,8
940,H0NJ03211,13
941,H8MN03143,165
942,S4CO00395,1173
943,H0IL03109,5
944,H0MD07122,9
945,H0GA14113,4
946,H0IN05276,14
947,H0AZ01358,25
948,H8MI11254,324
949,H8LA03094,2
950,H4TX10028,41
951,H0MD05183,4
952,H0IA04137,17
953,H0VA01235,170
954,H0FL19189,8
955,H0PA06175,5
956,H8AZ06103,9
957,H0ME02083,9
958,H0AL02087,10
959,S4MA00028,857
960,H0NY17281,1
961,H4TX04153,34
962,S8ME00155,1
963,H0CT03155,56
964,H0IN08114,11
965,H6TX19099,122
966,S0UT00165,18
967,S0ME00103,54
968,H0AZ08080,1
969,S0GA00591,6
970,S0CO00286,264
971,H8TN09114,1
972,H4CA16049,137
973,H0MI11129,14
974,H0VA05152,2
975,S0AL00206,169
976,H0WI07101,2
977,H0OK05247,18
978,H0OH03103,55
979,H0TX22310,108
980,H2AZ07070,32
981,H0CA24157,377
982,P00008193,1
983,H0GA05277,19
984,H4IL07037,3
985,H2OR01133,84
986,H4SC01073,1
987,S0AL00263,16
988,H8CA40206,4
989,H0TX26121,14
990,H6FL09070,41
991,H0NH01290,6
992,H0UT04076,12
993,H0FL13133,85
994,H8MO09153,15
995,H0NJ05208,29
996,H8MI09118,44
997,H0NV04064,2
998,H0NC11258,12
999,H0PA12181,198
1000,H4MI12079,39
1001,H4TX13014,34
1002,H4MI07103,93
1003,S0CO00575,1011
1004,H0PA18113,1
1005,H0NM03078,4
1006,S4OK00083,197
1007,H8CA20059,33851
1008,H8UT03238,25
1009,H8NC09123,9086
1010,H0FL09081,2
1011,H0NM03193,1
1012,H4FL15155,40
1013,H8IN02177,278
1014,H2TX14123,2
1015,H4MI04118,8
1016,H6FL11126,9
1017,H0TX17104,6
1018,H8TN07076,74
1019,H0NY17174,56
1020,S4AR00103,5198
1021,S0GA00393,94
1022,H8TX10185,76
1023,S8TN00386,3
1024,H0WA10083,1
1025,H0ME02075,12
1026,H0GA11036,37
1027,H0NM03144,2
1028,H8VA05171,19
1029,H2CA00120,1276
1030,S4OK00232,16
1031,S4LA00065,397
1032,H0CA45087,193
1033,H0IN02232,5
1034,H0NJ10208,4
1035,S0MA00232,25
1036,P00010090,1
1037,H6PA16320,32
1038,S0DE00092,393
1039,H0FL20120,1
1040,H0NY17224,5
1041,S0AR00150,9
1042,H8CA01109,202
1043,H8FL26039,473
1044,H0AR04087,8
1045,H0FL21037,2
1046,H8OR02161,1
1047,P00016063,5
1048,H0CA08135,17
1049,S4TX00516,2
1050,H2FL08063,56
1051,S6ME00159,1272
1052,P00010793,1422
1053,S8MI00372,864
1054,H0SC03077,107
1055,H8NC02136,2
1056,H0NY20111,23
1057,H6AZ01199,124
1058,S8MA00268,3
1059,H4CA24142,4
1060,H0MN01045,128
1061,H0AZ08072,8
1062,S8WI00216,20
1063,H0MA04143,6
1064,H8ME01203,1
1065,H0AZ02265,6
1066,H0MD02230,2
1067,H2TX33040,50
1068,P00013276,7
1069,H0CA10149,78
1070,H8NY12129,68
1071,H2PA17079,387
1072,H0MI10295,25
1073,H0FL07168,1
1074,H0MI03290,7
1075,S0DE00191,17
1076,H6FL08213,33
1077,H8DE01044,47
1078,H0WV01072,7
1079,H8WI01131,2
1080,S0LA00345,5
1081,S2CT00132,20
1082,H4AS00036,2
1083,H0LA05120,10
1084,H4AZ06045,92
1085,S0OK00370,20
1086,H0NE02169,18
1087,H0TX32053,9
1088,S0CO00468,448
1089,H8MI06155,4
1090,P00007823,5
1091,H8WI09050,1
1092,H8GA06286,283
1093,H0TX11172,29
1094,H0MO04235,1
1095,H8KY03211,1
1096,H8WA08189,246
1097,H0OH14084,215
1098,H8SC01116,1403
1099,S2TX00106,18084
1100,H2IL10068,1618
1101,H8MO01143,62
1102,H2VI00082,11
1103,H0NY17273,26
1104,H0IL07159,5
1105,H0PA06167,95
1106,H0NV02209,66
1107,H0OH06189,86
1108,H8MT01232,1038
1109,H6NJ05171,510
1110,H0MO06073,12
1111,H0UT04043,11
1112,H8LA02054,9
1113,H0TX12246,25
1114,S2MT00096,3720
1115,H0IL11110,8
1116,H6FL01119,104
1117,P00014126,3
1118,H0NJ02155,18
1119,H0GA07273,74
1120,H8OR05107,26
1121,H0TN04195,18
1122,S8NE00216,21
1123,H8IN06152,19
1124,H4MO08162,13
1125,H8FL13136,10
1126,H8PA08174,1
1127,H0KY06179,258
1128,S0NC00319,1
1129,H8FL18028,4
1130,H6NJ01204,23
1131,H0MI02094,42
1132,H6WA09025,30
1133,H0LA04099,4
1134,H0MA06098,1
1135,H0MN02159,6
1136,S0NM00058,3237
1137,S0SC00149,8723
1138,H8TX10110,52
1139,H0AR03105,335
1140,H8PA09032,1
1141,H8CT04172,162
1142,H8ID02148,9
1143,H8VA11062,149
1144,H2OK02083,16
1145,H8FL06148,88
1146,H0VA07125,8
1147,P00011312,53
1148,H2CT02112,93
1149,H8OH15076,74
1150,S4MI00355,1516
1151,H0AZ07082,1
1152,S6VA00093,1032
1153,H8NJ07223,572
1154,S4SC00240,95
1155,S0KS00208,65
1156,H0NJ07261,239
1157,H0CA53107,481
1158,H0CA25170,2
1159,H0PA04279,49
1160,H4MI04126,22
1161,H8FL27029,2
1162,H6VA04061,26
1163,H8MI03079,25
1164,H0FL13141,1
1165,H2GA02031,23
1166,H0CT03072,259
1167,H8AZ08083,172
1168,H8OH13154,28
1169,S6RI00163,160
1170,H8KS02173,7
1171,H0TX24209,416
1172,S0CT00177,62
1173,H0KY05015,10
1174,H8PR00054,5
1175,H0TX05109,149
1176,S8MA00276,3
1177,H8IL04134,79
1178,H2NC07096,72
1179,H2NC13110,4
1180,H4CA35031,60
1181,H0IN05243,25
1182,S8VA00354,6
1183,H0OR03174,1
1184,H8PA15229,725
1185,S2SD00068,120
1186,H2NY00010,21
1187,H0CO03173,3
1188,P00010520,143
1189,S0AK00196,352
1190,S0IL00501,1
1191,H2TX33073,43
1192,P00016741,5
1193,S6IN00175,2
1194,H0NC02158,43
1195,H2HI02128,11
1196,S8MN00552,1
1197,H6FL13197,8
1198,H2OH03067,107
1199,H0OH03129,1
1200,H8MI06171,2
1201,H0TX11214,2
1202,H0PA16034,105
1203,P00015537,15
1204,H0NM01189,33
1205,H6MD07160,41
1206,S4AK00214,541
1207,H0GA08099,18
1208,H0NY05088,1
1209,H6CA24113,72
1210,H0NC11175,637
1211,H2PA06114,1
1212,H0VA08172,2
1213,H8NJ03206,373
1214,H4NC05146,154
1215,H2MA09072,10
1216,S0KS00323,366
1217,H8CA48035,2302
1218,H6LA03148,33
1219,H4MO05234,12
1220,H0GA02258,2
1221,H0IN01143,3
1222,H8CA28185,4
1223,S0IL00568,2
1224,H6TX34031,2
1225,H8MI02113,3
1226,H0OH05074,104
1227,S2MD00529,1
1228,H6TN01388,6
1229,H6NY11174,1
1230,H0AL01089,9
1231,H0IL06060,837
1232,H0CA45129,92
1233,H0PA17115,326
1234,H0MA04176,157
1235,H8TX29052,30
1236,H0OH10116,481
1237,H8NY22151,530
1238,H0NY15269,1
1239,H0TX13129,14
1240,S6AL00195,77
1241,H0TX33010,6
1242,S4OR00156,5
1243,H8IL13150,2238
