,CAND_ID,numdonat
275,H2TX16185,300
276,H6WA07441,28
277,S2WI00219,154
278,H8CA05035,9749
279,H2SC07066,67
280,H6IL10135,131
281,H4WA09061,15
282,H2TX35029,85
283,S6IA00157,8
284,H0PA07082,242
285,H6PR00090,225
286,H6UT02390,67
287,H2TX07036,66
288,H6PA06115,4
289,H8CA42061,206
290,H0SD00054,685
291,H6MD04233,15
292,H2IL13120,542
293,S6AZ00225,12247
294,H2OH02085,342
295,H0MA10082,216
296,H6FL06167,16
297,H4FL26038,461
298,H6MO04224,153
299,S2IN00091,91
300,P60022654,1249
301,H6KS03241,708
302,H0IL14080,190
303,H6FL09179,230
304,H8FL16022,17
305,H4LA06120,44
306,H2TX27190,286
307,S6NY00433,27
308,H6ID01250,293
309,H8IN07176,30
310,H0NH01217,296
311,H6GU01016,71
312,H2FL23021,134
313,H6WI07140,14
314,H4CA42086,83
315,H6NJ13191,124
316,H6CO01141,202
317,H4MI11089,242
318,H2CA52089,4832
319,P60008059,794
320,H4MA03022,232
321,H0LA01087,158
322,H4PA12043,207
323,S4OK00307,4
324,H2MI05119,241
325,H6AZ05125,4
326,S0ND00093,446
327,H6NC06099,71
328,H8LA04225,89
329,H4UT02239,12
330,S6NH00091,27448
331,S4VT00033,9
332,H0CA15148,1707
333,H6IN08244,2
334,H4CA17294,6
335,H6VA07148,556
336,H4FL22110,7
337,H8CO02137,305
338,H6MN07304,9
339,S0CA00199,29
340,H2NY17071,175
341,H2NV02395,135
342,H4WA06075,1
343,H4CA10075,1813
344,S0CO00229,25
345,H6VA09078,3
346,H2MA04073,464
347,H6NC13095,12
348,H6AZ05083,89
349,H6NY10119,71
350,H6CA46140,111
351,H6NY19169,1358
352,H2TX01062,9
353,H2CA08164,61
354,H4NJ02157,130
355,S6PA00274,5
356,H6FL03073,4
357,H4OK05132,167
358,P60022043,3
359,H0CA19173,380
360,H6NJ08118,415
361,H8NJ03073,262
362,H4MN08083,675
363,S6UT00063,115
364,H6MI04113,287
365,H8WA07132,8
366,H6FL13205,432
367,S6CO00259,4
368,H2TX23082,268
369,H6NY24185,18
370,S4OR00172,25
371,H4NY27076,187
372,H6TX15196,4
373,S0IN00061,494
374,H6CA08207,5
375,H6IL06166,117
376,S0OH00133,11564
377,S6KY00120,1439
378,H6CO05233,6
379,H4NC10047,411
380,S4GA11285,50
381,H6GA03113,173
382,H6MN01174,436
383,H4AS00069,23
384,H8KY02031,80
385,H0AZ04501,1
386,H8TN02069,11
387,H2MN08111,2126
388,S8WA00194,73
389,S4VA00189,1
390,H4UT03211,33
391,H6IN09176,82
392,H6MD03441,255
393,S6IN00225,1
394,H6MD08291,17
395,H4AR04048,184
396,H6LA03106,63
397,H4WA01258,9
398,H6MN02131,2752
399,H2CA30143,204
400,S8FL00166,44
401,H6MD04217,39
402,H2CA36439,3702
403,P60007440,2
404,H6CO03170,1456
405,S6CA00691,890
406,H6IA02161,98
407,H6NC01124,1
408,H2NY15109,52
409,H6NV03071,2
410,H6FL04105,105
411,H0TX27061,257
412,H4LA05247,2
413,H0CA48024,1155
414,H6KY03124,189
415,H2IA05072,391
416,S6FL00467,19
417,H4CA23011,68
418,S0IA00028,4668
419,H2MD02160,280
420,S6OH00163,357
421,H6CA21218,364
422,H8CA04152,597
423,S6ND00108,49
424,H2MD06195,377
425,S6WA00321,198
426,H2SC02059,250
427,H6AZ09010,9
428,H8FL25015,476
429,S6NE00095,39
430,S6SD01091,61
431,H6NC01108,12
432,H8NJ04014,270
433,H2OH03125,231
434,H0NY13074,1
435,H6NY03262,27
436,H6TN04200,11
437,H6NM02101,255
438,H6IL12099,597
439,S6OK04130,9
440,H6ND01015,125
441,S6AK00201,10
442,H4WA08071,306
443,H0AR03055,232
444,H2MI14111,117
445,H2OK04055,203
446,H6TX08100,731
447,H6FL09161,56
448,H6FL11217,16
449,H4IL11195,4
450,H6ID02183,1
451,S4NE00090,45
452,H2IN03152,1
453,S4IA00152,1
454,H6TN03152,50
455,H6NH01297,8
456,H4NC12084,2
457,H6NC09184,44
458,S6NC00324,2
459,H2CA31125,3476
460,H2TN03144,2
461,H6MD08598,13
462,S2CA00286,8
463,S6NV00200,50827
464,H6CO07023,395
465,H8AZ01104,4
466,H6NY03171,128
467,H0IL11052,260
468,H6OR03064,176
469,H6OH09099,13
470,H8ID02064,131
471,H6NY03247,1276
472,H4OK05108,1
473,H8NY21203,580
474,S6FL00426,64
475,H6NE02125,938
476,H6FL18071,40
477,H2AZ09092,7
478,H6CA51066,64
479,H4ME02200,4672
480,S0AK00121,1820
481,H0IN02190,597
482,S4VA00155,84
483,H4GA11061,98
484,H6NY19029,66
485,H4KS01059,52
486,P00003392,1752796
487,H0RI02139,221
488,H2TX29030,112
489,H6OK05251,39
490,H2VA11164,10
491,H0NY19139,4
492,S4WV00183,2
493,H6CA07126,681
494,H6OK01185,1
495,H0MO01066,7
496,H0PA04220,541
497,H8TX22107,251
498,H6VA03089,64
499,H6NV04020,156
500,H6DE00198,4
501,H2NY22139,899
502,S6TN00216,32
503,H6MD08457,966
504,H8MP00041,48
505,S2NV00183,92
506,H8NY20056,250
507,H6FL10136,6
508,H6NY01118,175
509,H6MI03172,6
510,H6WI04063,1
511,H4FL23076,2
512,H8MS03067,291
513,H6NV01232,33
514,H6NC11198,26
515,S0NY00410,131
516,P60009685,116
517,H2FL13139,9
518,S2HI00106,117
519,S6PA00266,39072
520,H6WA08092,10
521,H8NY01148,1346
522,H0MS04120,115
523,H2NY10092,137
524,H2GA12121,167
525,S0MO00183,2476
526,S0NH00235,6005
527,H6PA16312,2
528,S0IL00261,4778
529,H6PA02163,5
530,H4NE01064,135
531,H0AZ01259,99
532,H2MO02102,234
533,H4NC12134,5
534,H2OH14064,287
535,S6FL00335,85
536,S0WI00197,23722
537,H6FL18055,131
538,H4MN06087,399
539,H6KS01146,150
540,H4OH10167,4
541,H6OH11160,19
542,H2NM02100,2
543,H4AL06098,256
544,H4TX19136,405
545,H2IA01055,783
546,H6SC01151,6
547,P60012960,10
548,H6VA10209,2878
549,H6IL09145,161
550,H6OR05143,221
551,H0NY29054,673
552,H2TN06030,288
553,H6UT01137,140
554,H0MI03126,183
555,H4WA05127,372
556,H0PA06118,1
557,H2UT01094,131
558,H6NC04037,335
559,H2TX23124,2315
560,H6TX03168,3
561,S6NV00218,5542
562,H6TX12060,442
563,H4VA07150,4
564,H6WA07458,2298
565,H6PR01031,10
566,H4MI08135,203
567,H0CT05150,18
568,H6CO03139,555
569,H6AK00235,1065
570,H4NC01046,81
571,H4ME02234,539
572,H6IL06141,21
573,H4AR02141,958
574,H6LA04146,186
575,H6NY13105,84
576,H6KY06127,607
577,H2FL14152,2
578,H4MD05144,17
579,H6CT05157,87
580,H6LA04153,75
581,H4MN05071,1
582,H6CA32132,12
583,H4HI01134,102
584,H2NV04011,1
585,S0AR00028,2
586,H6TX24149,17
587,H2TX00015,20
588,H6CO06058,3786
589,S6PA00290,2
590,S0WV00090,8
591,H0TN03254,185
592,H6WI07181,103
593,S6IL00300,74
594,H2NC08185,200
595,H6VA01117,155
596,H6MI07223,2719
597,H0VA02118,330
598,H6TX29064,8
599,H0CA27085,200
600,S8NY00082,2706
601,H6FL02257,60
602,H4TX19185,1
603,H6AZ01173,31
604,H4PA05062,77
605,P60006111,11223
606,H6TX27084,1
607,S6OH00247,302
608,H6TX06203,14
609,H6MO02301,626
610,P20003281,48
611,H6MI10193,1
612,S8NC00239,1
613,H0AR01083,71
614,H6MI08262,552
615,H6FL15150,14
616,H6NH02162,2
617,H8WY00148,4
618,H6FL03057,9
619,H6IL18161,87
620,H8NY13069,1
621,H4TX14079,13
622,S6WY00126,1
623,S6OR05093,1
624,H6NY19193,156
625,H6CA48245,133
626,H6TX32092,2
627,H6FL05169,75
628,H2CA28113,143
629,H6WA03218,94
630,H6VA09086,165
631,H6AZ05133,15
632,H4MA06090,475
633,H6AZ01231,1
634,H2NJ05014,410
635,H2MI17023,162
636,H2WA06129,341
637,H4CA07055,4
638,H2NY13096,90
639,H2IN09167,2159
640,H6NY25158,8
641,H6FL07116,2
642,H6NM03067,46
643,H2IL12122,1
644,H2CA02142,158
645,S6IL00151,24
646,H4RI02107,2
647,H6CA46157,24
648,P60006723,4582
649,H6IL05150,34
650,H2PA02055,40
651,H6NV03139,1390
652,H6PA07113,46
653,H2FL14053,391
654,H6IN03229,1374
655,H4FL13077,1
656,H6IL14129,15
657,H8IL14067,2751
658,H4FL22086,16
659,H2OH09031,134
660,H2FL06109,137
661,P60023207,3
662,P60008331,1
663,H6FL18121,20
664,H0NY18065,3
665,H8NV03036,210
666,H4NC12100,157
667,H6CA22125,245
668,S4MN00346,1
669,H6VA06157,235
670,H0MO07113,124
671,H2AZ08102,5912
672,H4CO04090,310
673,H4CO03241,4
674,H6WI01192,16
675,H6WI01226,17
676,H6NY19235,35
677,H6WA06211,9
678,H4NE02054,1793
679,H6FL13189,68
680,H0WA03161,298
681,P60017563,1
682,H6VA05142,331
683,H4CA33101,6
684,H0OH12062,1199
685,H4NH02241,1
686,H2MD05155,369
687,H6CA31134,26
688,H8OH02041,29
689,H6NC04151,60
690,H0FL08208,87
691,S6RI00221,82
692,S4AK00099,623
693,H6MD08481,143
694,H6CA21192,1
695,H4AZ01145,57
696,H6IA02146,912
697,S6GA00119,2129
698,H4TX06117,151
699,H4IA04113,2746
700,H6MN02156,1
701,H2PA04135,243
702,H2FL25018,117
703,H4PA18131,54
704,H8CT01046,346
705,H0MO04086,125
706,H0OR04081,47
707,H6NY05077,24
708,S4CT00146,10
709,H0RI01073,469
710,H6WA07425,1945
711,H6IN05257,7
712,H6FL08254,4
713,H6TX27092,13
714,S2AZ00141,81
715,H4TX09095,88
716,H6NY22130,578
717,H6NJ12136,192
718,S4MS00138,8
719,S6GA00200,596
720,H2GA13012,14
721,S6NC00266,43589
722,H4AL01123,117
723,H2NM02126,562
724,S4OR00198,3
725,H4FL13101,372
726,S4IA00020,5
727,H4VA11087,25
728,H6CA52130,736
729,H6CA13140,1
730,H2CA37023,241
731,H8IL09067,964
732,H4CA33143,2
733,S4LA00057,1
734,H2GA09150,94
735,S6NJ00289,134
736,H4NC12142,38
737,H6NY11216,34
738,H2MN07014,44
739,S6AK00151,452
740,S6FL00285,6
741,S2NY00259,1560
742,S6IL00292,29062
743,H6CA36174,14
744,H2MN02130,4
745,H4CA21072,1
746,H0PA10078,284
747,H6NJ02194,9
748,H6WI08155,987
749,H6WI08189,4
750,H2NC11080,186
751,S4VT00017,917
752,H2WI02124,251
753,H6TN09068,23
754,H0OK05155,13
755,S6ID00096,2
756,S8DE00079,14
757,H6OH04082,152
758,H4KY02089,1
759,S6LA00342,2
760,H6CA49102,2371
761,H4NJ01084,385
762,H6NY14244,11
763,S8NM00184,34
764,H4TX21041,1
765,H2IL01042,16
766,H4OH12064,2
767,H4VA10089,2233
768,H6AK00045,189
769,H6FL23063,50
770,H6DE00206,424
771,H4AL03061,3
772,S6CO00317,17
773,H6SC02100,102
774,H6MT01095,7863
775,H0OH18077,123
776,S8AL00308,3
777,H6NC13129,239
778,H6MD05206,3
779,S6CO00226,15376
780,H6OH02086,1
781,P60008398,9
782,S2NM00088,138
783,H6PA08228,3236
784,S6IN00191,9382
785,S6MD03441,6346
786,H2IN05082,281
787,S6MD03508,1405
788,H6TX21012,258
789,H2TX05121,318
790,H2NJ10154,41
791,H6FL22073,4
792,H6MD01221,3
793,H6PA16296,1700
794,H4WI04183,102
795,H6CO01208,33
796,H0TX07055,177
797,H6LA03155,8
798,H8WI02121,28
799,H8CA09060,972
800,H6LA03098,257
801,H0FL24049,3
802,H2SC07108,9
803,H6WI07173,7
804,H4IL03077,81
805,H6PA10141,121
806,H6CA39020,832
807,H2CA00104,135
808,H8IL18043,26
809,H2TX26093,119
810,H6CO02149,40
811,H0ND01026,212
812,H6IL13121,14
813,H6WY00159,267
814,H6AL04098,145
815,H6CA46033,16
816,S2SC00079,1
817,S2NC00257,14
818,S6NY00425,7
819,H8NY06048,55
820,H6NH02238,41
821,H6FL19095,5
822,S6PA00258,103
823,H6LA04096,74
824,H2IL12130,6
825,S0KS00166,21
826,H0KS04051,257
827,H4VA07143,877
828,P60018389,105
829,H4KY01040,9
830,S4CO00395,11
831,H0IL10302,1818
832,H6WY01074,75
833,H6PA07121,64
834,H0FL12101,72
835,H4TX10028,387
836,S0CA00330,1
837,H4NC10104,2
838,H0CA49055,53
839,H2GU00033,41
840,H0AL02087,55
841,S4MA00028,24
842,H4TX04153,87
843,P60019437,1
844,S6PA00241,1
845,H4NV04025,3
846,H0IN08114,68
847,H6TX19099,393
848,H6MI08247,79
849,S0UT00165,2018
850,H6NJ06229,82
851,H8NM03196,365
852,H6NH01271,34
853,H4CA16049,322
854,P60019668,4
855,H6CA36182,146
856,H2AZ07070,80
857,H8MI01107,1
858,H6FL18105,81
859,H8MA08071,132
860,S6LA00359,720
861,H4IL07037,26
862,H2OR01133,305
863,S6CT05090,44
864,H6MN03147,8
865,H4SC01073,69
866,H6TX15147,1
867,H6FL05177,19
868,H6PA02155,10
869,H6FL09070,174
870,H8MO09153,110
871,H6IN07386,12
872,S6FL00384,2
873,H6NY26123,1
874,H4IA05102,2
875,S6MD03466,5
876,H6IN05216,140
877,H6KY03173,10
878,H4MI12079,321
879,H4TX13014,439
880,S4NE00165,7
881,H2OH15095,18
882,H6FL09203,1
883,H6KS03233,4
884,H4MI07103,664
885,H6MA09164,65
886,S6GA00101,5
887,S4OK00083,5
888,H2MD04232,44
889,H8CA20059,206
890,H4MN02136,7
891,H6CA01178,2
892,H6MA08299,7
893,H4GA02060,17
894,H2NY01067,29
895,H6NY23518,2744
896,P60003670,355
897,H6SC05129,393
898,S4MI00363,4
899,H0KS04077,7
900,H4MI04118,64
901,H6FL11126,51
902,H0TX17104,163
903,S4AR00103,105
904,P60023561,3
905,H6TN06155,8
906,S4NM00100,3
907,H6CA39137,37
908,H6ME01207,72
909,H6TX17101,1
910,S0IN00053,61
911,H2CA00120,8448
912,S4OK00232,1136
913,S4LA00065,2712
914,H0GA04106,1
915,H6PA16320,219
916,S0DE00092,17
917,H6FL06126,4
918,S0AR00150,1761
919,S4KY00091,4
920,H6MI10227,13
921,H6GA05290,5
922,H8CA01109,430
923,S6MD00140,53
924,S2OH00170,30
925,H6FL11209,35
926,H2FL08063,3
927,S4TX00516,8
928,S6ME00159,2
929,P20002721,33
930,H6NY03221,95
931,H0SC03077,132
932,H6AZ01199,1171
933,H4CA24142,822
934,H0MN01045,201
935,H6AZ02189,1438
936,H6FL09187,39
937,H6WV03117,33
938,S6AZ00233,81
939,H6IN04169,6
940,H2TX33040,182
941,H2AZ09019,1236
942,S6LA00318,1508
943,H0CA10149,259
944,H2PA17079,275
945,H4FL19058,30
946,H4UT04011,2380
947,H6CA40234,1
948,H6FL25027,6
949,H6CA29229,3
950,H6FL08213,249
951,H2TX33099,21
952,H0WV01072,159
953,S2CT00132,277
954,H6CO07106,28
955,H4AS00036,30
956,H0MI01088,25
957,H4AZ06045,34
958,H6PA03153,5
959,P00005090,11
960,P20003984,7586
961,H6FL27031,58
962,H4CA33085,4
963,H6AL06127,11
964,H8WI09050,29
965,H4FL09083,1
966,H4CA22104,1
967,H6MN04236,11
968,H2FL03056,10
969,H6NJ04158,16
970,H2PA15099,11
971,H2AZ04127,556
972,H4MI11097,235
973,H0VA07042,279
974,S6LA00383,2
975,H6MO01253,2
976,H0OH16097,401
977,H4PA17141,12
978,H4OH04046,110
979,S2TX00106,46
980,H2IL10068,13405
981,H6FL09153,2
982,S6LA00300,946
983,H6NV03089,31
984,H4WV03070,273
985,H2VI00082,36
986,S4GA11210,30
987,H0OH06189,184
988,H6NJ05171,3093
989,H0MO06073,89
990,H8LA02054,119
991,H6MN02198,38
992,H6LA03130,311
993,H4IA01077,2508
994,H6NV04038,18
995,P60012234,2
996,S2MT00096,10
997,H0GA07133,95
998,H6FL01119,74
999,H0IL08108,2
1000,H6CA44111,4
1001,H8OR05107,236
1002,H0TN04195,54
1003,H4GA06087,442
1004,H6WI06118,18
1005,H4MO08162,160
1006,S6CO00325,2
1007,H2WI01084,4
1008,S6LA00334,721
1009,H8NJ05052,1435
1010,H0MI02094,151
1011,H6NJ01204,144
1012,H6NC10158,201
1013,H6IL04146,2
1014,H6WA09025,65
1015,H6CA12175,10
1016,H6IN02155,590
1017,H2FL08055,485
1018,S0SC00149,27
1019,H8CT04172,407
1020,H8WI01024,2366
1021,H8VA11062,1300
1022,H2OK02083,103
1023,P40003576,690
1024,S6FL00319,14445
1025,H2CT02112,473
1026,H0NC04147,2
1027,H8OH15076,298
1028,S4MI00355,24
1029,H0TX04037,1
1030,H6CA33106,36
1031,S6VA00093,42
1032,H6FL06183,10
1033,S4SC00240,854
1034,S6LA00367,10
1035,S6OH00262,18
1036,H6OH01096,174
1037,H2TX03118,71
1038,H6FL03081,237
1039,H4MI04126,225
1040,S6CO00366,12
1041,H6MS04192,35
1042,H6VA04061,349
1043,S6IA00140,4919
1044,H2IL08039,53
1045,H4TX02108,224
1046,H2GA02031,169
1047,H4PA09056,43
1048,H0CT03072,321
1049,S6RI00163,2
1050,S0CT00177,2768
1051,H0KY05015,176
1052,H6KS04173,27
1053,P00004275,33
1054,H6MD08465,21
1055,H2NC07096,206
1056,H6MD08564,65
1057,H2NC13110,330
1058,H4CA35031,37
1059,H0VA05095,6
1060,H6AL05202,34
1061,S2SD00068,1825
1062,H2NY00010,30
1063,H6LA03122,99
1064,H2TX33073,270
1065,H6MS01230,1
1066,S6IN00175,45
1067,H4FL20064,6
1068,H4MD06191,1
1069,H6VA01174,63
1070,H4PA08116,145
1071,S6LA00441,3
1072,H2OH03067,190
1073,H8KS02090,249
1074,S8MN00438,66
1075,H4NJ03148,1
1076,H6CA25177,1727
1077,H6MD07160,116
1078,H6FL12181,9
1079,S4AK00214,21
1080,H0GA08099,73
1081,H4CA18094,2
1082,H6NY03197,608
1083,H6CA24113,282
1084,H6TX15204,25
1085,H8PA01153,81
1086,H6NY16132,4
1087,H4NC07100,14
1088,S6MD03177,20
1089,H2PA11098,516
1090,H4CO07036,2
1091,H6DE01089,24
1092,H4NC05146,353
1093,H2MA09072,182
1094,H6AZ07030,24
1095,H6WI06100,152
1096,H6NV04012,13
1097,S8SD00024,1
1098,H6NC02114,19
1099,H4NC06136,56
1100,H6LA03148,92
1101,H6IL13113,45
1102,H4MO05234,129
1103,H4AZ04024,26
1104,H6SC04163,51
1105,S6UT00246,60
1106,H4VA11103,1
1107,P60007697,422
1108,H6NV02248,223
1109,H6TN01388,73
1110,H6NY11174,476
1111,H6MI12264,17
1112,H6OH07127,13
1113,P20003216,1
1114,H0CT02140,29
1115,H6KY01128,9
1116,H6MN02149,678
1117,H6AZ04177,8
1118,S6LA00425,7
1119,H2NC01081,225
1120,H6FL01184,20
1121,H6AZ05117,7
1122,H0CA11337,55
1123,H6CA01194,43
1124,H0NC02059,13
1125,S6AL00195,1
1126,H6CA24311,90
1127,H6NC13046,76
1128,H4AZ01038,23
1129,H0NY02085,219
1130,H4MA05084,218
1131,H6NY03031,1057
1132,H8OH01043,332
1133,H6PA12089,26
1134,H6MI01200,1223
1135,H2CA26109,1
1136,P80001571,90058
1137,H6MD06212,244
1138,H6OR04047,972
1139,H8IN07184,206
1140,P20002671,12874
1141,H4MA03097,5
1142,H6FL09195,3
1143,H4CA26147,1
1144,H4TN04130,10
1145,H8PR00062,8
1146,H6VA05126,2
1147,H0FL04066,31
1148,H4MA06033,12
1149,H8CA12171,111
1150,H6TN08177,5
1151,S2OH00238,26
1152,H4VA08224,547
1153,H2MI04237,2
1154,H2CA23114,17
1155,H6LA02215,25
1156,H2MI11133,5
1157,H4NC03059,40
1158,H2CA50026,48
1159,H6NY10135,2
1160,H6CA25151,3
1161,H6IN09143,1
1162,H2TN05131,42
1163,S6MO00461,3
1164,H0IL05096,177
1165,H6CA20152,536
1166,H8OH11141,65
1167,H6OR02116,561
1168,H4ND01028,3
1169,H6FL13148,180
1170,H6PA10125,32
1171,S4TN00351,2
1172,H8IN07259,8
1173,H6DE01071,145
1174,H4NV01153,1
1175,H6LA04120,146
1176,S4HI00102,4
1177,P60007242,18
1178,H4CA12055,1024
1179,H6TX25179,75
1180,H6NY02124,251
1181,H4CA25123,430
1182,H2UT02324,147
1183,H0VA09055,178
1184,S0KS00091,370
1185,H6WV02101,8
1186,H6NY21132,1041
1187,H6NY19243,12030
1188,H6WI03099,94
1189,H6MN05183,1747
1190,S4HI00136,424
1191,H6ME01215,10
1192,H2KY04121,154
1193,H8NC07093,2
1194,H2TX35011,334
1195,S0NH00219,29
1196,H6CA20145,246
1197,S4WY00097,2
1198,H0GA07125,65
1199,H6FL01150,4
1200,H6MI01234,10
1201,H6MS01131,330
1202,H0MI01104,12
1203,H0NY04057,5
1204,H2PR00065,5
1205,H2FL01100,105
1206,H0SC04257,1384
1207,H8IA02043,4
1208,H4CA47069,8
1209,H4CA49107,5
1210,H8NY29032,64
1211,S8AK00090,2
1212,H2NY14037,201
1213,H6FL18147,102
1214,H8PA05071,439
1215,H4AZ07043,354
1216,H6PA08244,20
1217,H8CA52052,84
1218,H6CA24295,46
1219,H2CA06259,385
1220,H6GA05217,203
1221,H6OH16136,4
1222,H6FL19087,175
1223,H8ME01120,305
1224,H6DE01097,24
1225,H4NJ05135,3
1226,H2PA18143,192
1227,H2VA04052,211
1228,H6AZ09036,20
1229,H6PA14192,6
1230,H6NC08145,496
1231,H6FL18139,39
1232,H6CA04156,168
1233,S6CO00283,73
1234,H2IL17071,8190
1235,H6MD08473,2
1236,H0IN02125,338
1237,H2NY03089,277
1238,H6FL23097,1
