,CAND_ID,numdonat
436,H8TN06128,9
437,H8IL16120,532
438,S8UT00176,1538
439,H6FL13205,525
440,H8VA04042,2
441,H8CA49090,38
442,H8FL02097,148
443,H2TX23082,268
444,S8IN00213,5
445,H4NY27076,142
446,H8MO02208,3392
447,H6IL06166,31
448,S6KY00120,2
449,H4NC10047,268
450,S0OH00133,94
451,H8TN02218,8
452,H8NY25113,3
453,S4GA11285,150
454,H6GA03113,239
455,H6MN01174,4
456,S8WV00127,191
457,S8MS00246,58
458,H8KY02031,120
459,H8TX04162,41
460,H8TN02069,1
461,H8TN02127,11
462,H8CA10126,10450
463,H2MN08111,29
464,S8WA00194,5874
465,H8NJ02216,7
466,H8NM01372,285
467,H8GA01063,388
468,H4UT03211,2
469,H8NY19215,26
470,H6IN09176,144
471,H8KS04112,866
472,H8NJ02224,8
473,H8WA04089,630
474,H4FL17037,3
475,H8NY23183,4268
476,H4AR04048,357
477,H8NY03169,2
478,S8CT00113,4
479,H8SC04300,20
480,H6MN02131,3434
481,S8FL00166,44683
482,H2CA36439,3025
483,H8NY24132,6
484,H8MA03114,241
485,P60007440,1
486,H6IA02161,386
487,H8FL15180,13
488,H8CA43135,2
489,H6FL04105,194
490,H8NC01104,50
491,H8IN06129,1400
492,H0TX27061,25
493,H8NM03246,31
494,H8AZ02136,66
495,H8NY18274,227
496,H8WI07104,6
497,H4NY18109,5
498,H8AK00140,2465
499,H6KY03124,384
500,H8CO02160,422
501,H2IA05072,638
502,S8WA00319,1631
503,H6TN08250,6
504,H8NM02222,19
505,H0CA48024,109
506,H4CA23011,237
507,P00005900,7
508,H8OH13147,83
509,H8NY19249,27
510,H8NJ02232,357
511,S6OH00163,43570
512,H2MD02160,210
513,H8NY24082,10
514,S8TX00285,259777
515,H8WA08171,8
516,H8IL06139,8939
517,S0IA00028,4
518,H8SD01105,29
519,S8NM00226,262
520,H8KY04169,33
521,H8PA05246,16
522,H8CA04152,1737
523,H8VA07086,36
524,H8OH07123,2593
525,H8CA45189,344
526,S8MO00327,17
527,H2SC02059,292
528,H8MO02257,1
529,H8WV03048,2441
530,H8CA07072,18
531,H8SC05158,598
532,H6AZ09010,1
533,H8NJ07181,9
534,H8PA15195,22
535,H8MS03141,8
536,P80003353,369
537,H6IL11133,59
538,H8VA05155,4485
539,H8NJ04014,592
540,H8PA07192,119
541,S8PA00262,102
542,H2OH03125,252
543,H0NY13074,26
544,H6NM02101,7
545,H8TX05128,65
546,H8OK02197,5
547,H8NY12145,21
548,H8MA06141,14
549,H4WA08071,4
550,H0AR03055,243
551,H8PA01278,10
552,H2MI14111,182
553,H2OK04055,257
554,H8MI06148,4
555,H8OH01118,6099
556,H6TX08100,468
557,H8MT01182,7146
558,H8AL01066,20
559,H8FL22061,37
560,H8CA45163,1
561,H8IN06095,1
562,S8MN00636,6
563,H8WV03097,601
564,H8CA49082,961
565,H8AZ05154,15
566,H8ME02185,7124
567,S4NE00090,26
568,H8CA27120,1
569,S4IA00152,6
570,H8UT03402,18
571,H8CA39158,116
572,H6NC09184,1
573,H8IL06121,51
574,H8FL27193,1519
575,S8AZ00247,5
576,H8CO06294,1
577,H2CA31125,3223
578,H6CO07023,665
579,S6NV00200,63
580,S8AL00340,210
581,H6TN09431,1
582,H0IL11052,206
583,H8NY16096,8
584,H8IN03076,1646
585,H6OR03064,321
586,H8TN02184,3
587,H8AZ01104,4139
588,H8NC13067,2912
589,H8NC02086,25
590,H8OH16108,81
591,H8ID02064,136
592,H8KS02181,2
593,H6NY03247,724
594,S8PA00270,4
595,H8NY21203,726
596,H8IN04199,134
597,H8NH01152,631
598,H8NY24108,2
599,H6NE02125,737
600,H8CA45148,131
601,H8TX16133,55
602,H4ME02200,5
603,H8FL27037,45
604,H8TX14120,272
605,H8CA49058,4852
606,H8SD01097,1177
607,H8GA06393,2284
608,H8CA50106,91
609,H8FL27052,73
610,H0IN02190,567
611,H4GA11061,145
612,H8VA10106,7587
613,S8WV00143,3256
614,H4KS01059,108
615,H8FL17053,161
616,H8WI06098,1574
617,P00003392,782
618,H0RI02139,212
619,H2TX29030,1
620,S8NM00200,279
621,H8TN03208,284
622,H8MI13276,12
623,H8NH02275,152
624,H8CO07060,2
625,H8CA25082,8
626,H8MN08068,2170
627,H8IL12129,3832
628,H0MO01066,27
629,H0PA04220,923
630,H8TX22107,313
631,H8MO03198,26
632,H8WI05165,248
633,H6NV04020,2832
634,H0OH11072,1146
635,H2NY22139,437
636,S6TN00216,443
637,H8NM02156,665
638,H8OH16124,440
639,H6MD08457,965
640,H8NM01380,54
641,S8TX00442,55
642,S8MD00393,3
643,H8MP00041,49
644,S2NV00183,8176
645,H8NY20056,378
646,H8LA06154,27
647,H8VA05148,8
648,H8PA07275,23
649,H8FL15222,2
650,H8OH06133,14
651,H6MD08549,128
652,H8SC03070,611
653,H8MI11338,66
654,H8GA09058,253
655,H8MI12120,5
656,H8MS03067,9
657,H6NV01232,1
658,S0NY00410,10293
659,H8PA04116,565
660,H2FL13139,2
661,H8NY01163,2
662,H8TX32148,31
663,H8NM02248,4869
664,H8MA09046,208
665,S2HI00106,1248
666,S6PA00266,6
667,H8TX02232,6
668,H8CO06229,5232
669,H8FL27177,1
670,H8NY01148,1858
671,H0MS04120,43
672,H2NY10092,215
673,H2GA12121,412
674,S0IL00261,45
675,S0MO00183,65
676,H4NE01064,134
677,H8PA15237,5
678,H0AZ01259,158
679,H2MO02102,355
680,H8PA13133,40
681,S0NH00235,9
682,P00006213,10
683,H2OH14064,620
684,H8SC02106,264
685,S0WI00197,56
686,H6FL18055,2
