,CAND_ID,numdonat
166,S6OR00110,20
167,H8NJ04162,2
168,H6OH08315,101
169,H8NY04084,23
170,S8MS00196,506
171,H0FL17068,7
172,H8CA45130,2163
173,H8MI03053,2
174,H0ID01253,4
175,H8TX06035,53
176,H6KS01179,63
177,H8PA01237,4
178,H8CA04194,39
179,S4MS00120,193
180,H8FL19067,191
181,S8ID00092,11
182,H4TX24094,61
183,H8WI01156,645
184,H8UT01133,13
185,H8CA22139,1867
186,H8HI01218,36
187,H8PA08141,19
188,H8KS03106,44
189,S8MI00281,1179
190,H8TX07140,1935
191,H8TX22313,712
192,H8MD03173,12
193,H8IL16153,1
194,H2NJ02037,6
195,H4PA13199,40
196,H8MI10108,16
197,S8RI00177,11
198,H6NY22114,1
199,S2WA00189,31
200,H8MD02118,4
201,H8TX08080,2
202,H6TX18158,1
203,H4NY21079,251
204,H6VT00160,28
205,H8MN08084,7
206,H4IN01012,86
207,H8SC07055,1
208,H4CA31071,1
209,H6FL18097,515
210,H8TX16109,156
211,S2MA00170,551
212,H4NC06052,144
213,H8OH05036,135
214,H8FL03053,1
215,H8VA06104,279
216,H8NH02267,28
217,H6PA02171,59
218,H6GA04129,6
219,S6MT00162,4191
220,H8NJ11167,5
221,H2IL02172,102
222,H8TX25159,275
223,H0WA08046,144
224,H8CA08120,74
225,H8FL04085,31
226,H8PA12085,1
227,H8IA01128,16
228,H8NJ05110,17
229,H8TN07068,104
230,H8CO06237,4
231,H8CA10209,1
232,H4IL12060,322
233,H6CA24303,490
234,H8MA02116,3
235,S8WI00224,1629
236,H8MN03077,678
237,H8AZ02185,308
238,H8NH01244,6
239,S6MN00267,868
240,H8MD07083,4
241,H6PA08277,512
242,H6MD03292,127
243,H6MO05189,29
244,H8NC02110,481
245,H6MI01226,202
246,H8GU01046,83
247,H8LA01122,71
248,H6NE03115,65
249,H2VA06115,15
250,S8ND00120,1158
251,H8TX07082,13
252,H8NC11103,68
253,H8ND00096,317
254,H8IA03157,49
255,S6WY00068,376
256,H8NY02104,696
257,H8MO08098,23
258,S8MN00586,1232
259,H8FL08102,48
260,S8VA00297,525
261,H8MA02041,147
262,H8NY24090,869
263,H4IA03115,285
264,H8FL06122,44
265,H8OH15134,342
266,H8NM02131,4
267,H8MN01279,1001
268,S8IN00148,10
269,H2FL00292,13
270,H6MD08507,4
271,H4WI06048,325
272,H2CA43245,149
273,H8UT01158,6
274,H8CA39240,872
275,H6MI01028,1
276,H8CO05122,1
277,H4MT01041,1
278,H8IL12152,7
279,H8IL14158,1
280,H8CA50114,2
281,H8NH01210,503
282,H8PA07184,30
283,H8CO02269,1
284,H8IN09107,933
285,H4GA01039,349
286,H8NV03184,9
287,H2TX03126,1326
288,H8CO06138,638
289,H8NH01160,44
290,H0KS03137,668
291,S0CO00211,12
292,H8VA02103,2
293,H8NM02172,1
294,H8TX21216,9
295,H4NJ09095,2
296,H0WA03187,362
297,S8NJ00509,1228
298,S2WI00219,3461
299,H8CA05035,180
300,H8CT05195,30
301,H2SC07066,57
302,H8CT05237,3
303,H8FL17046,1
304,H8LA05099,14
305,H8CO03192,601
306,H8MA03221,7
307,H8NY03151,98
308,H8AZ01237,28
309,H8FL27060,67
310,H8CO04091,280
311,H0PA07082,78
312,H8NM01364,2
313,H8OH12263,4
314,H8CA19051,14
315,H8CA42061,445
316,H8IA01094,1356
317,S8MO00137,18
318,H2IL13120,362
319,S6AZ00225,18
320,H2OH02085,137
321,H0MA10082,65
322,H4FL26038,437
323,H8FL15230,164
324,S2IN00091,2916
325,H8TX02117,6
326,S8IN00189,354
327,H8KS02199,217
328,H8GA09074,1
329,H6CA17141,1
330,H6KS03241,4
331,H0IL14080,376
332,H6FL09179,74
333,H8NY19207,6
334,H8IL13176,8
335,H8GU01020,23
336,H2TX27190,130
337,H8SC04342,5
338,H8KS02140,5
339,H8IL13168,20
340,H8KS03163,2
341,H8TN02101,4
342,H2FL23021,27
343,H8MN01295,20
344,H8WA08239,11
345,H8WV03055,4
346,H6NJ13191,82
347,H8IL08101,30
348,H6CO01141,73
349,H8MA07032,115
350,H8GA13027,2
351,H2CA52089,179
352,H8CA01190,2
353,H4MA03022,55
354,H0LA01087,2595
355,S8TN00311,87
356,H4PA12043,1
357,H8IL15072,7
358,H8NY27135,2
359,H8AL02197,159
360,H8TN06086,12
361,H2MI05119,65
362,S8RI00110,6
363,S0ND00093,13
364,H8CA39133,23
365,S4VT00033,208
366,H8MI13284,1
367,H0CA15148,1
368,H8NH01285,4
369,H8MT00101,60
370,H8VA05122,7
371,S6NH00091,14
372,H8TX23147,34
373,H8LA03037,35
374,H6CA03067,6
375,H8CA50098,1075
376,H8MA03171,172
377,H8CO02137,24
378,H6MN07304,50
379,H8CA48159,28
380,S0CA00199,1050
381,H2NY17071,125
382,H8NJ07256,1
383,H2NV02395,146
384,H8GA06211,4
385,H4CA10075,16
386,H8AZ03159,28
387,H8MI09134,22
388,H2MA04073,307
389,H8NY19181,3405
390,H8CA01257,342
391,H6AZ05083,51
392,H6NY19169,914
393,H2TX01062,15
394,S8WY00197,4
395,H2CA08164,82
396,H8CO06245,29
397,H8CA43143,4
398,H8CA47078,4
399,H8ID01165,1
400,H8NV03176,6
401,H4OK05132,96
402,H8NM02180,2
403,H8ID01199,1
404,H8MN05221,24
405,P60022043,1
406,H8OH16173,23
407,H0CA19173,498
408,H8VA02111,1256
409,H6NJ08118,288
410,H8NJ03073,335
411,H4MN08083,1
412,S6UT00063,355
413,H6MI04113,281
414,H8IN09081,38
415,H8TN06128,5
416,H8IL16120,87
417,S8UT00176,868
418,H6FL13205,302
419,H8VA04042,1
420,H8CA49090,36
421,H8FL02097,24
422,H2TX23082,227
423,S8IN00213,5
424,H4NY27076,26
425,H8MO02208,929
426,S6KY00120,2
427,H4NC10047,227
428,S0OH00133,86
429,H8TN02218,8
430,H8NY25113,1
431,S4GA11285,131
432,H6GA03113,170
433,H6MN01174,4
434,S8WV00127,167
435,S8MS00246,34
436,H8KY02031,81
437,H8TX04162,2
438,H8TN02069,1
439,H8TN02127,3
440,H8CA10126,3065
441,H2MN08111,16
442,S8WA00194,1200
443,H8NJ02216,7
444,H8NM01372,126
445,H8GA01063,47
446,H4UT03211,2
447,H8NY19215,12
448,H6IN09176,101
449,H8KS04112,538
450,H8NJ02224,8
451,H8WA04089,67
452,H4FL17037,1
453,H8NY23183,671
454,H4AR04048,196
455,H8NY03169,1
456,S8CT00113,2
457,H8SC04300,12
458,H6MN02131,901
459,S8FL00166,4537
460,H2CA36439,251
461,H8NY24132,4
462,H8MA03114,152
463,H6IA02161,140
464,H8FL15180,8
465,H8CA43135,2
466,H6FL04105,155
467,H8NC01104,16
468,H8IN06129,331
469,H0TX27061,25
470,H8NM03246,3
471,H8AZ02136,27
472,H8NY18274,70
473,H8WI07104,5
474,H8AK00140,439
475,H6KY03124,201
476,H8CO02160,158
477,H2IA05072,134
478,S8WA00319,612
479,H6TN08250,2
480,H8NM02222,17
481,H0CA48024,98
482,H4CA23011,121
483,P00005900,4
484,H8OH13147,36
485,H8NY19249,16
486,H8NJ02232,119
487,S6OH00163,2635
488,H2MD02160,37
489,H8NY24082,8
490,S8TX00285,22476
491,H8WA08171,8
492,H8IL06139,2453
493,S0IA00028,4
494,H8SD01105,4
495,S8NM00226,113
496,H8KY04169,18
497,H8PA05246,14
498,H8CA04152,279
499,H8VA07086,16
500,H8OH07123,959
501,H8CA45189,190
502,H2SC02059,167
503,H8WV03048,877
504,H8CA07072,16
505,H8SC05158,418
506,H8NJ07181,7
507,H8PA15195,14
508,H8MS03141,4
509,H6IL11133,39
510,H8VA05155,1460
511,H8NJ04014,236
512,H8PA07192,83
513,S8PA00262,101
514,H2OH03125,144
515,H0NY13074,22
516,H6NM02101,7
517,H8TX05128,55
518,H8OK02197,5
519,H8NY12145,17
520,H4WA08071,4
521,H0AR03055,160
522,H8PA01278,6
523,H2MI14111,112
524,H2OK04055,223
525,H8OH01118,1349
526,H6TX08100,392
527,H8MT01182,3788
528,H8AL01066,5
529,H8FL22061,18
530,H8CA45163,1
531,H8IN06095,1
532,S8MN00636,6
533,H8WV03097,438
534,H8CA49082,363
535,H8AZ05154,4
536,H8ME02185,2048
537,S4NE00090,24
538,H8UT03402,8
539,H8CA39158,90
540,H6NC09184,1
541,H8IL06121,24
542,H8FL27193,903
543,S8AZ00247,4
544,H8CO06294,1
545,H2CA31125,245
546,H6CO07023,105
547,S6NV00200,51
548,S8AL00340,66
549,H6TN09431,1
550,H0IL11052,133
551,H8NY16096,5
552,H8IN03076,287
553,H6OR03064,83
554,H8TN02184,1
555,H8AZ01104,542
556,H8NC13067,1143
557,H8NC02086,25
558,H8OH16108,78
559,H8ID02064,101
560,H8KS02181,2
561,H6NY03247,477
562,S8PA00270,4
563,H8NY21203,88
564,H8IN04199,89
565,H8NH01152,264
566,H8NY24108,1
567,H6NE02125,270
568,H8CA45148,102
569,H8TX16133,21
570,H4ME02200,3
571,H8FL27037,42
572,H8TX14120,45
573,H8CA49058,1411
574,H8SD01097,222
575,H8GA06393,825
576,H8CA50106,69
577,H8FL27052,68
578,H0IN02190,306
579,H4GA11061,71
580,H8VA10106,2503
581,S8WV00143,1200
582,H4KS01059,57
583,H8FL17053,73
584,H8WI06098,717
585,P00003392,29
586,H0RI02139,100
587,S8NM00200,174
588,H8TN03208,54
589,H8MI13276,4
590,H8NH02275,67
591,H8CO07060,2
592,H8CA25082,8
593,H8MN08068,627
594,H8IL12129,1124
595,H0MO01066,16
596,H0PA04220,466
597,H8TX22107,218
598,H8MO03198,4
599,H8WI05165,42
600,H6NV04020,1342
601,H0OH11072,649
602,H2NY22139,231
603,S6TN00216,384
604,H8NM02156,398
605,H8OH16124,308
606,H6MD08457,64
607,H8NM01380,36
608,S8TX00442,28
609,S8MD00393,1
610,H8MP00041,36
611,S2NV00183,2317
612,H8NY20056,239
613,H8LA06154,3
614,H8VA05148,8
615,H8PA07275,2
616,H8FL15222,2
617,H8OH06133,8
618,H6MD08549,108
619,H8SC03070,65
620,H8MI11338,47
621,H8GA09058,12
622,H8MI12120,2
623,H8MS03067,6
624,H6NV01232,1
625,S0NY00410,1511
626,H8PA04116,260
627,H2FL13139,2
628,H8NY01163,1
629,H8TX32148,24
630,H8NM02248,1754
631,H8MA09046,122
632,S2HI00106,377
633,S6PA00266,4
634,H8TX02232,5
635,H8CO06229,1599
636,H8NY01148,470
637,H0MS04120,28
638,H2NY10092,156
639,H2GA12121,244
640,S0IL00261,12
641,S0MO00183,54
642,H4NE01064,91
643,H8PA15237,5
644,H0AZ01259,58
645,H2MO02102,287
646,H8PA13133,9
647,S0NH00235,3
648,P00006213,6
649,H2OH14064,470
650,H8SC02106,62
651,S0WI00197,56
652,H6FL18055,2
653,H4MN06087,127
654,H6OH11160,20
655,H8CA39182,52
656,H4AL06098,57
657,H4TX19136,227
658,S0NV00252,8
659,H2IA01055,382
660,H8GA07177,1
661,H6VA10209,1
662,S8MO00160,2701
663,H8OH02124,241
664,H0NY29054,391
665,H8NH02283,4
666,H8MI10116,23
667,H4HI01167,66
668,H0MI03126,83
669,H8VA07128,2
670,H8CA45155,41
671,H8KY02080,45
672,H8IL16096,2
673,H2UT01094,194
674,H6NC04037,111
675,H8OK01157,154
676,H2TX23124,1
677,P00006841,1
678,S8OH00144,5
679,S6NV00218,3
680,H6TX12060,339
681,H6WA07458,250
682,H4MI08135,415
683,H8PA18231,10
684,H6CO03139,299
685,H8IL01114,16
686,S8NV00156,5994
687,H4NC01046,43
688,H6CA34237,26
689,H4ME02234,451
690,H4AR02141,554
691,H8NJ11191,1
692,H8WI07088,36
693,H8KS04088,4
694,H8NY10099,32
695,H8AR03074,54
696,H6NY13105,5
697,H8CA34266,108
698,H2NV04011,653
699,H6TX24149,28
700,H8CA48043,8
701,H2TX00015,63
702,H8MI01149,291
703,H8PA15286,84
704,H8GA13035,2
705,S0WV00090,1353
706,H8FL27128,18
707,H8CA53084,23
708,H0TN03254,141
709,H2NC08185,293
710,H6VA01117,60
711,H6MI07223,530
712,H0VA02118,477
713,H8ND00104,11
714,H8PA06087,807
715,H0CA27085,419
716,H8FL11130,13
717,H8VA10122,249
718,H8CA08112,4
719,H8PA15211,1
720,H8WI03103,51
721,H8UT04053,972
722,S8NY00082,13
723,H8TN02200,5
724,H8NJ11175,6
725,H8FL07070,87
726,H8AZ08158,139
727,H8MA03122,29
728,H8NY19173,144
729,P60006111,68
730,H6TX06203,6
731,H8IL08119,16
732,H8NY21351,1
733,S8VA00305,2
734,H8PA17050,183
735,H0AR01083,135
736,H8FL02105,1
737,H8NY19223,226
738,P00008003,10
739,H6IL18161,14
740,H8IN08141,37
741,H8NY21344,12
742,H6NY19193,7
743,S8AZ00197,5064
744,H6CA48245,147
745,H8PA04108,3
746,H2CA28113,104
747,H8WY01062,2
748,H8IA04114,3
749,H4MA06090,114
750,H2NJ05014,74
751,H2MI17023,4
752,H2WA06129,202
753,H4CA07055,1
754,H8ID01215,7
755,H8MS03125,137
756,H2NY13096,103
757,H8PA07200,444
758,H8WA08205,904
759,H2CA02142,196
760,S6IL00151,47
761,H8TN04099,104
762,H8TX05144,109
763,H8NJ07173,38
764,H8NY19231,21
765,H8MD06176,5
766,H8FL22079,4
767,H6PA07113,6
768,H2FL14053,71
769,H6IN03229,139
770,H8IL04175,1
771,H8IL14067,569
772,H2OH09031,50
773,H8MN07110,1
774,H8CA50148,9
775,S8MN00578,1294
776,H2FL06109,148
777,H8NY25105,291
778,H6FL18121,2
779,H8NY24116,3
780,H0NY18065,12
781,H8GA02061,2
782,H8NV03036,51
783,H4NC12100,33
784,H6CA22125,148
785,H8LA06162,2
786,H8SC05125,6
787,H0MO07113,85
788,H8VA10080,27
789,H8TX07116,20
790,H8FL18010,5
791,H4CO04090,70
792,H8CA39166,13
793,S8MA00326,25
794,H8OK05109,353
795,H2AZ08102,169
796,H8FL06098,871
797,H4NE02054,40
798,H0WA03161,130
799,H8IA03165,1
800,H6VA05142,55
801,S8NJ00558,3
802,H8TX02174,1
803,H0OH12062,26
804,H2MD05155,224
805,H6CA31134,145
806,H8IA03124,1784
807,H0FL08208,49
808,S6RI00221,610
809,S4AK00099,27
810,H8SC04391,11
811,H6IA02146,200
812,H8NV03119,9
813,H8NY11097,4
814,H4ID01065,12
815,S6GA00119,9
816,H4TX06117,17
817,H8MI06163,10
818,H2PA04135,301
819,H2FL25018,205
820,H4PA18131,62
821,H8CT01046,141
822,H0MO04086,140
823,H8KS02157,32
824,H0OR04081,58
825,S8AZ00221,4362
826,H0RI01073,137
827,H8CO03218,16
828,H8NC03076,2
829,H6WA07425,1
830,H8VA06138,155
831,H6TX27092,1
832,S2AZ00141,684
833,H8MA03072,91
834,H6NJ12136,595
835,H8MS04438,31
836,H4TX09095,87
837,S6GA00200,1
838,H2GA13012,13
839,S6NC00266,27
840,H4AL01123,151
841,H8PA14065,118
842,H2CA37023,220
843,H8IL09067,199
844,H8OK01165,1
845,H8NM01323,7
846,H2GA09150,138
847,H8CA13096,2
848,S6NJ00289,1939
849,H2MN07014,47
850,H8CO04083,5
851,H8FL27144,23
852,S6AK00151,1
853,H8KY01074,12
854,S6IL00292,26
855,H8IL10131,78
856,H8NY23134,1
857,H0PA10078,85
858,H8NE01081,17
859,H6WI08155,299
860,H8FL05140,29
861,H8PA18181,919
862,H8ME02151,17
863,H2NC11080,355
864,S4VT00017,2
865,H2WI02124,41
866,H6TN09068,14
867,S8DE00079,197
868,H8NY15148,431
869,H8WV01075,88
870,H6OH04082,206
871,H8TX21158,1
872,H8PA11061,12
873,H6CA49102,32
874,H4NJ01084,279
875,S8NM00184,58
876,S8PA00254,8
877,H4DC00092,5
878,H2IL01042,12
879,H8KY06164,2895
880,H4TX21041,3
881,H4VA10089,916
882,H6AK00045,171
883,H8TX13163,5
884,H8NY01155,1074
885,H8FL12088,146
886,H6FL08221,18
887,H8MI05108,4
888,H6FL23063,34
889,H6DE00206,56
890,H8MN05239,202
891,H8PA09065,48
892,H8MN05155,1
893,H8NV04042,8
894,H8WA03198,1168
895,H0OH18077,119
896,S8AL00308,56
897,H6NC13129,442
898,H8VA07060,1
899,S2NM00088,667
900,H8WI08045,80
901,S6IN00191,80
902,H8MD06143,160
903,H8FL01115,15
904,H8ME02177,1
905,H8CA28193,12
906,S6MD03441,10
907,H8IA03181,18
908,H2IN05082,146
909,H8AZ08133,4
910,S6MD03508,1
911,S6CO00226,1
912,H6TX21012,34
913,H2TX05121,77
914,H8IL06154,3
915,H2NJ10154,8
916,H8TN02119,201
917,S8MS00261,546
918,H8MI11320,401
919,H8TX02067,700
920,H8CA49108,1
921,H8PA07259,9
922,H6PA16296,33
923,H4WI04183,39
924,H8WI00018,2
925,H8IL14174,1659
926,H6PA01165,4
927,H8CA39174,871
928,H8MN01329,32
929,H0TX07055,583
930,H8MA03197,44
931,H8CA09060,256
932,H8MO02216,2
933,H8UT03139,2
934,H8PA04090,836
935,H8NJ10110,20
936,H8CO02251,14
937,H8TX05136,2
938,H4IL03077,96
939,H8NC10097,40
940,H8AR01029,16
941,H6CA39020,287
942,H2CA00104,49
943,H2TX26093,95
944,H8PA15245,191
945,H8IA04106,814
946,H8CO01162,5
947,H8NY09158,7
948,H8NH01277,14
949,H8TX23121,1919
950,H6WY00159,43
951,H6AL04098,79
952,S8OH00086,152
953,H8WV02107,13
954,H8NY06048,30
955,H8OK02148,20
956,H8MI13250,149
957,H8CA51062,27
958,H8FL27185,658
959,H4VA07143,955
960,H8OH12164,1
961,H8AL03054,59
962,H8MN03143,1127
963,S4CO00395,47
964,H8PA11095,91
965,H8VT01065,2
966,S8TX00319,14
967,H8MI11254,1196
968,S8NJ00285,13
969,H8LA03094,80
970,H0FL12101,6
971,H8CA39307,2
972,H8NY23225,11
973,H4TX10028,189
974,H8CO07045,10
975,H8CT04214,56
976,H8IL06147,10
977,H0CA49055,15
978,H8AZ06103,119
979,H2GU00033,4
980,H0AL02087,52
981,S4MA00028,110
982,H8WI01123,618
983,H4TX04153,112
984,S8ME00155,29
985,H8FL06130,13
986,H8HI01192,27
987,H0IN08114,63
988,H6TX19099,321
989,S0UT00165,28
990,H8VA10098,73
991,H8NM03196,126
992,H4CA16049,176
993,S8IN00163,269
994,H2AZ07070,39
995,H8TN09114,15
996,H8CA52102,53
997,H8MA08071,52
998,H8AR02134,3
999,S6LA00359,2
1000,H4IL07037,11
1001,H2OR01133,105
1002,H8CO05130,75
1003,H8ID01181,1
1004,H4IL17077,6
1005,H8AL06099,73
1006,H8CA39224,35
1007,S8MO00202,76
1008,H4SC01073,115
1009,H8TX19111,24
1010,H8CA40206,2
1011,H8MN03150,28
1012,H6FL09070,266
1013,H8FL13144,6
1014,H8MO09153,115
1015,H8MI09118,115
1016,H4MI12079,115
1017,H4TX13014,254
1018,H8TX03099,55
1019,H8CA37293,3
1020,H8VA10155,12
1021,H8MI07112,4
1022,H4MI07103,195
1023,H8GA10197,2
1024,H8TX07132,43
1025,H8OH12222,10
1026,S4OK00083,11
1027,H8CA20059,1861
1028,H4MN02136,1
1029,H8CA15117,16
1030,H8OK02163,1
1031,H8NV04059,212
1032,H8UT03238,214
1033,S2UT00229,5
1034,H8NC09123,1716
1035,H8TX24111,1
1036,H8TX01044,1
1037,H8MD06200,1
1038,H8NE03095,18
1039,H6MI06159,1
1040,S4MI00363,1
1041,H8IN02177,2
1042,S8WY00189,147
1043,H4MI04118,54
1044,H8AZ06095,34
1045,H6FL11126,12
1046,H0TX17104,133
1047,H8TN07076,273
1048,S4AR00103,47
1049,H8WI01149,1
1050,H8PA13117,4
1051,S8TN00386,3052
1052,H6ME01207,19
1053,H8TX09138,30
1054,H8VA05171,1083
1055,H2CA00120,332
1056,H8IN04165,4
1057,S4OK00232,9
1058,S4LA00065,195
1059,H8PA07168,1
1060,H8NJ04188,739
1061,H6PA16320,160
1062,H8CO03226,17
1063,S0DE00092,29
1064,H8FL06106,4
1065,S8RI00128,197
1066,H8PA07101,33
1067,S0AR00150,3
1068,S4KY00091,6
1069,H8CA01109,151
1070,H8FL26039,961
1071,H8OH12271,6
1072,H8OR02161,493
1073,S8NV00149,8
1074,H2FL08063,22
1075,H8VA06096,4
1076,S6ME00159,58
1077,H8KY06172,82
1078,S8MI00372,2645
1079,H0SC03077,81
1080,H6AZ01199,379
1081,S8MA00268,8
1082,H4CA24142,446
1083,H8SC06107,1
1084,H0MN01045,349
1085,S8WI00216,151
1086,S6AZ00233,78
1087,H8ME01203,103
1088,S8ME00130,292
1089,H2TX33040,98
1090,H8FL05157,3
1091,S6LA00318,2
1092,S8PA00296,1
1093,H8NY12129,183
1094,H0CA10149,93
1095,H2PA17079,391
1096,S8OH00102,658
1097,H8VA10130,20
1098,H6FL08213,8
1099,H8MI08110,4
1100,H0WV01072,152
1101,H8WI01131,12
1102,S2CT00132,1454
1103,H4AS00036,39
1104,H8GA06377,4
1105,H8FL03038,3
1106,H8MD01185,2
1107,H8CA12270,2
1108,H4AZ06045,135
1109,H8MI06155,439
1110,P00007823,1
1111,H8CO07086,41
1112,H8WI09050,12
1113,H8CA48084,11
1114,H6MN04236,3
1115,S8MT00275,140
1116,H4MN07077,2
1117,H8GA06286,1734
1118,H8SC05174,330
1119,H8NY21260,6
1120,H4MI11097,35
1121,H8PA12101,1
1122,H8KY03211,302
1123,H8WA08189,2820
1124,H4OH04046,129
1125,S8CT00121,53
1126,H8SC01116,1104
1127,S2TX00106,114
1128,H2IL10068,730
1129,H8MI11312,2
1130,H8MD01193,801
1131,S6LA00300,1
1132,H2VI00082,50
1133,H8KS03122,50
1134,H8MT01232,1645
1135,H0OH06189,174
1136,H8OH12206,6
1137,H6NJ05171,1287
1138,H8FL21055,4
1139,H0MO06073,69
1140,H8MA06133,69
1141,H8MT00119,42
1142,H8LA02054,95
1143,S2MT00096,32
1144,H0GA07133,193
1145,H6FL01119,132
1146,H8OR05107,140
1147,H0TN04195,62
1148,H6GA06116,20
1149,H8PA15187,1
1150,H8IN06152,19
1151,H8CA48100,15
1152,H8NJ04196,2
1153,H4MO08162,62
1154,H8FL13136,13
1155,H8PA08174,537
1156,H8NJ05052,3
1157,H8TX27056,34
1158,H8FL18028,1249
1159,H8WV02115,254
1160,H0MI02094,158
1161,H6WA09025,240
1162,H8FL17020,1
1163,H8TX10110,139
1164,H8NC13075,4
1165,H2FL11042,2
1166,H8PA09032,14
1167,S0SC00149,248
1168,H8CT04172,154
1169,H8WI01024,1389
1170,H8ID02148,28
1171,H8VA11062,186
1172,H2OK02083,91
1173,P40003576,4
1174,H8FL06148,367
1175,H8FL16055,683
1176,H2CT02112,109
1177,H8OH15076,332
1178,S4MI00355,57
1179,H6CA33106,31
1180,S6VA00093,185
1181,H8NJ07223,2222
1182,S4SC00240,39
1183,H6OH01096,1
1184,H4MI04126,127
1185,H8FL27029,42
1186,H8TX32106,82
1187,H8NM02073,93
1188,H6VA04061,69
1189,H8AZ04140,20
1190,H4TX02108,28
1191,H8PA07127,4
1192,H8MI03079,26
1193,H8GA04125,15
1194,H2GA02031,82
1195,H0CT03072,148
1196,H8AZ08083,339
1197,S6RI00163,44
1198,H8KS02173,266
1199,S0CT00177,14
1200,H0KY05015,103
1201,S8MA00276,457
1202,H8NV03218,23
1203,H8IL04134,102
1204,H2NC07096,192
1205,H2NC13110,459
1206,H4CA35031,44
1207,H8IL06105,10
1208,H8MI08094,1
1209,S8VA00354,20
1210,S8MT00234,1563
1211,H8IN04157,80
1212,H6AL05202,1
1213,H6CA31142,1
1214,H8OR05198,14
1215,H8NJ07215,43
1216,H8PA15229,879
1217,H8MS01145,19
1218,S2SD00068,71
1219,H2NY00010,37
1220,S8MT00218,34
1221,H8IL03136,28
1222,H2TX33073,271
1223,H8NY01197,39
1224,H2HI02128,104
1225,S8MN00552,43
1226,H8MO04071,109
1227,H8NY21286,25
1228,H2OH03067,154
1229,H8CO05148,4
1230,S8MN00438,120
1231,H8GA03051,7
1232,H8MI06171,1
1233,H8NC08083,264
1234,H8FL26054,4
1235,H8FL27136,182
1236,H8IL10123,35
