,CAND_ID,numdonat
250,H6ID01250,97
251,H8IN07176,18
252,S6NY00433,10
253,H2FL23021,129
254,H4CA42086,3
255,H6GU01016,4
256,H6WI07140,12
257,H4MI11089,33
258,H6CO01141,65
259,H6NJ13191,25
260,H0LA01087,96
261,H2CA52089,1260
262,H4MA03022,33
263,H4PA12043,7
264,P60008059,619
265,H2MI05119,24
266,H4UT02239,5
267,H6AZ05125,4
268,H6NC06099,8
269,H8LA04225,4
270,S0ND00093,155
271,S4OK00307,1
272,H0CA15148,452
273,H4CA17294,1
274,H6IN08244,2
275,S4VT00033,6
276,S6NH00091,24942
277,H2NV02395,135
278,H2NY17071,23
279,H4CA10075,307
280,H6MN07304,7
281,H6VA07148,34
282,H8CO02137,87
283,S0CA00199,23
284,H2CA08164,16
285,H2MA04073,244
286,H4NJ02157,37
287,H6AZ05083,26
288,H6CA46140,18
289,H6NY10119,5
290,H6NY19169,294
291,H6VA09078,1
292,H4OK05132,33
293,H0CA19173,133
294,H4MN08083,57
295,H6FL13205,85
296,H6MI04113,39
297,H6NJ08118,53
298,H8NJ03073,85
299,S6UT00063,111
300,H2TX23082,27
301,H4NY27076,7
302,S4OR00172,2
303,H4NC10047,233
304,H6CO05233,2
305,H6IL06166,42
306,H6TX15196,1
307,S0IN00061,68
308,S0OH00133,4565
309,S4GA11285,22
310,S6KY00120,328
311,H2MN08111,592
312,H4AS00069,21
313,H6GA03113,23
314,H6MN01174,27
315,H8KY02031,25
316,H8TN02069,2
317,S8WA00194,40
318,H4UT03211,7
319,H6IN09176,28
320,H6MD03441,108
321,H6MD08291,8
322,H2CA30143,60
323,H4AR04048,16
324,H6MN02131,799
325,H2CA36439,1307
326,H6CO03170,268
327,H6MD04217,15
328,S8FL00166,15
329,H6IA02161,6
330,S6CA00691,224
331,H0TX27061,19
332,H2NY15109,24
333,H6FL04105,3
334,H6NV03071,2
335,H0CA48024,350
336,H2IA05072,117
337,H6KY03124,10
338,H2MD02160,42
339,H4CA23011,33
340,H6CA21218,65
341,S0IA00028,1060
342,S6OH00163,44
343,H2MD06195,212
344,H2SC02059,69
345,H8CA04152,18
346,S6ND00108,18
347,S6WA00321,1
348,H8FL25015,111
349,H8NJ04014,102
350,S6NE00095,33
351,S6SD01091,7
352,H2OH03125,18
353,H6IL12099,79
354,H6NM02101,19
355,H6NY03262,8
356,H6TN04200,4
357,H0AR03055,20
358,H2MI14111,14
359,H2OK04055,97
360,H4WA08071,31
361,H6ND01015,49
362,H4IL11195,4
363,H6FL09161,15
364,H6FL11217,7
365,H6TX08100,374
366,S4NE00090,45
367,H2CA31125,1252
368,H6NC09184,6
369,H6NH01297,8
370,H6TN03152,23
371,H0IL11052,59
372,H6CO07023,29
373,H6NY03171,43
374,H6OR03064,85
375,H8AZ01104,2
376,S6NV00200,46064
377,H6NY03247,142
378,H8ID02064,49
379,H8NY21203,88
380,S6FL00426,9
381,H4ME02200,1681
382,H6CA51066,3
383,H6FL18071,4
384,H6NE02125,176
385,S0AK00121,558
386,H0IN02190,58
387,H0RI02139,36
388,H2TX29030,19
389,H4GA11061,6
390,H4KS01059,5
391,H6NY19029,28
392,P00003392,1555412
393,S4VA00155,42
394,H0NY19139,4
395,H6CA07126,26
396,H6OK05251,1
397,S4WV00183,2
398,H0MO01066,2
399,H0PA04220,60
400,H2NY22139,251
401,H6NV04020,30
402,H6VA03089,1
403,H8TX22107,41
404,S6TN00216,1
405,H6FL10136,1
406,H6MD08457,260
407,H8MP00041,21
408,H8NY20056,72
409,S2NV00183,21
410,H6NY01118,84
411,H6WI04063,1
412,H8MS03067,15
413,H6NC11198,3
414,H6NV01232,5
415,P60009685,91
416,S0NY00410,53
417,H0AZ01259,47
418,H0MS04120,33
419,H2GA12121,39
420,H2MO02102,31
421,H2NY10092,30
422,H2OH14064,38
423,H4NC12134,5
424,H4NE01064,40
425,H6PA02163,1
426,H6WA08092,3
427,H8NY01148,532
428,S0IL00261,1716
429,S0MO00183,1311
430,S0NH00235,3651
431,S2HI00106,41
432,S6PA00266,25370
433,H4AL06098,15
434,H4MN06087,147
435,H4OH10167,2
436,H4TX19136,80
437,H6FL18055,30
438,H6KS01146,46
439,H6OH11160,5
440,S0WI00197,23688
441,S6FL00335,13
442,H0NY29054,100
443,H2IA01055,425
444,H6IL09145,15
445,H6OR05143,27
446,H6SC01151,1
447,H6VA10209,806
448,P60012960,2
449,H0MI03126,65
450,H2TN06030,60
451,H4WA05127,7
452,H6UT01137,10
453,H2TX23124,376
454,H2UT01094,114
455,H4MI08135,18
456,H4VA07150,1
457,H6NC04037,52
458,H6TX03168,2
459,H6TX12060,164
460,H6WA07458,1118
461,S6NV00218,3817
462,H6CO03139,66
463,H4AR02141,206
464,H4ME02234,230
465,H4NC01046,29
466,H6AK00235,172
467,H6IL06141,4
468,H6KY06127,56
469,H6LA04146,52
470,H6NY13105,9
471,H2NV04011,1
472,H4HI01134,24
473,H4MD05144,1
474,H6CT05157,15
475,H6LA04153,9
476,S0AR00028,2
477,H0TN03254,20
478,H6CO06058,952
479,H6WI07181,8
480,S0WV00090,8
481,S6IL00300,9
482,H0CA27085,54
483,H0VA02118,54
484,H2NC08185,24
485,H6MI07223,347
486,H6VA01117,45
487,H6AZ01173,2
488,H6FL02257,9
489,S8NY00082,1296
490,H4PA05062,1
491,H6MO02301,78
492,H6TX06203,6
493,P20003281,36
494,P60006111,6679
495,S6OH00247,104
496,H0AR01083,8
497,H6MI08262,170
498,H8WY00148,4
499,S8NC00239,1
500,H6IL18161,7
501,H6NY19193,39
502,S6WY00126,1
503,H2CA28113,92
504,H2NJ05014,216
505,H4MA06090,187
506,H6AZ05133,1
507,H6CA48245,6
508,H6FL05169,3
509,H6VA09086,8
510,H6WA03218,2
511,H2IN09167,329
512,H2MI17023,87
513,H2NY13096,29
514,H2WA06129,87
515,H6FL07116,2
516,H6NM03067,42
517,H2CA02142,12
518,H2IL12122,1
519,H2PA02055,14
520,H4RI02107,2
521,H6CA46157,4
522,H6IL05150,5
523,P60006723,3288
524,S6IL00151,14
525,H2FL14053,142
526,H2OH09031,24
527,H6IN03229,1206
528,H6NV03139,769
529,H6PA07113,39
530,H8IL14067,1475
531,H0NY18065,2
532,H2FL06109,5
533,H4NC12100,28
534,H6CA22125,100
535,H6FL18121,14
536,H8NV03036,30
537,P60023207,1
538,S4MN00346,1
539,H0MO07113,31
540,H2AZ08102,4537
541,H4CO03241,4
542,H4CO04090,69
543,H6VA06157,22
544,H6WI01192,9
545,H6WI01226,11
546,H0WA03161,31
547,H4NE02054,345
548,H6FL13189,48
549,H6VA05142,42
550,P60017563,1
551,H0FL08208,10
552,H0OH12062,355
553,H2MD05155,318
554,H4NH02241,1
555,H6CA31134,16
556,H6MD08481,87
557,H6NC04151,41
558,S4AK00099,364
559,S6RI00221,59
560,H4AZ01145,43
561,H6IA02146,99
562,S6GA00119,286
563,H0MO04086,17
564,H2FL25018,30
565,H2PA04135,19
566,H4IA04113,1581
567,H4PA18131,6
568,H4TX06117,28
569,H8CT01046,45
570,H0OR04081,36
571,H0RI01073,167
572,H6IN05257,1
573,H6NY05077,5
574,H6WA07425,308
575,S4CT00146,1
576,H4TX09095,1
577,H6NJ12136,12
578,H6NY22130,91
579,S2AZ00141,42
580,S6GA00200,90
581,H2GA13012,4
582,H2NM02126,66
583,H4AL01123,37
584,H4FL13101,99
585,S4IA00020,5
586,S4OR00198,2
587,S6NC00266,19887
588,H2CA37023,46
589,H2GA09150,17
590,H6CA52130,173
591,H8IL09067,57
592,S4LA00057,1
593,H2MN07014,24
594,H4NC12142,8
595,H6NY11216,1
596,S6NJ00289,60
597,H0PA10078,34
598,H2MN02130,4
599,H6CA36174,8
600,H6WI08155,416
601,S2NY00259,1055
602,S6AK00151,167
603,S6FL00285,6
604,S6IL00292,20371
605,H0OK05155,6
606,H2NC11080,57
607,H2WI02124,36
608,H4NJ01084,97
609,H6CA49102,473
610,H6OH04082,20
611,H6TN09068,23
612,S4VT00017,755
613,S8DE00079,12
614,H2IL01042,5
615,H6NY14244,1
616,S8NM00184,20
617,H4VA10089,332
618,H6AK00045,94
619,H6FL23063,48
620,H0OH18077,31
621,H4AL03061,1
622,H6DE00206,169
623,H6MD05206,3
624,H6MT01095,2507
625,H6NC13129,65
626,H6SC02100,8
627,S6CO00317,6
628,H2IN05082,40
629,H6PA08228,768
630,P60008398,6
631,S2NM00088,41
632,S6CO00226,9947
633,S6IN00191,3708
634,S6MD03441,1015
635,S6MD03508,114
636,H2NJ10154,41
637,H2TX05121,49
638,H6FL22073,2
639,H6TX21012,7
640,H4WI04183,39
641,H6MD01221,1
642,H6PA16296,728
643,H0TX07055,24
644,H6CO01208,1
645,H6LA03098,27
646,H6LA03155,1
647,H8CA09060,166
648,H8WI02121,1
649,H4IL03077,30
650,H6PA10141,10
651,H2CA00104,5
652,H2TX26093,27
653,H6CA39020,254
654,H8IL18043,2
655,H0ND01026,64
656,H6AL04098,29
657,H6CA46033,3
658,H6FL19095,3
659,H6NH02238,10
660,H6WY00159,190
661,H8NY06048,20
662,S6PA00258,30
663,H0KS04051,38
664,H4VA07143,207
665,H6LA04096,10
666,S0KS00166,4
667,H0IL10302,467
668,H4KY01040,7
669,H6PA07121,8
670,H6WY01074,2
671,S4CO00395,3
672,H0FL12101,21
673,H4TX10028,15
674,S0CA00330,1
675,H0AL02087,15
676,H0CA49055,8
677,H4TX04153,19
678,S4MA00028,16
679,H0IN08114,5
680,H6MI08247,71
681,H6NJ06229,27
682,H6TX19099,20
683,S0UT00165,1621
684,S6PA00241,1
685,H2AZ07070,53
686,H4CA16049,26
687,H6CA36182,21
688,H6FL18105,18
689,H6NH01271,16
690,H8MA08071,6
691,H8NM03196,134
692,P60019668,4
693,S6LA00359,60
694,H2OR01133,70
695,H4IL07037,2
696,H4SC01073,20
697,H6PA02155,5
698,S6CT05090,30
699,H6FL09070,45
700,H6IN07386,8
701,H8MO09153,32
702,H4MI07103,92
703,H4MI12079,84
704,H4TX13014,81
705,H6IN05216,43
706,S4NE00165,6
707,S6GA00101,5
708,S6MD03466,5
709,H2MD04232,21
710,H4GA02060,1
711,H8CA20059,53
712,S4OK00083,4
713,H2NY01067,1
714,H4MI04118,19
715,H6NY23518,383
716,H6SC05129,163
717,P60003670,267
718,S4MI00363,2
719,H0TX17104,26
720,H6CA39137,1
721,H6FL11126,2
722,H6ME01207,2
723,H6TN06155,3
724,S4AR00103,68
725,S4NM00100,3
726,H2CA00120,2706
727,H6PA16320,20
728,S0DE00092,17
729,S0IN00053,43
730,S4LA00065,332
731,S4OK00232,231
732,H8CA01109,23
733,S0AR00150,373
734,H6FL11209,1
735,S2OH00170,17
736,S6MD00140,34
737,H0SC03077,13
738,H6AZ01199,213
739,H6NY03221,24
740,P20002721,30
741,S6ME00159,2
742,H0MN01045,34
743,H2TX33040,23
744,H4CA24142,77
745,H6AZ02189,227
746,H6FL09187,30
747,H6IN04169,1
748,H6WV03117,2
749,S6AZ00233,67
750,H0CA10149,254
751,H2AZ09019,289
752,H2PA17079,116
753,H4FL19058,3
754,H4UT04011,185
755,H6FL08213,175
756,H6FL25027,1
757,S6LA00318,1144
758,H0WV01072,34
759,H2TX33099,2
760,H4AS00036,27
761,H4AZ06045,8
762,S2CT00132,55
763,H4CA33085,1
764,H6AL06127,1
765,H6FL27031,8
766,H6MN04236,1
767,H8WI09050,16
768,P20003984,7220
769,H0VA07042,279
770,H2AZ04127,311
771,H2FL03056,5
772,H2PA15099,1
773,H4MI11097,28
774,H6NJ04158,7
775,H0OH16097,64
776,H2IL10068,7912
777,H4OH04046,13
778,H4PA17141,3
779,S2TX00106,10
780,H0OH06189,32
781,H2VI00082,13
782,H4WV03070,54
783,H6NV03089,1
784,S4GA11210,30
785,S6LA00300,249
786,H0MO06073,36
787,H4IA01077,1167
788,H6LA03130,30
789,H6MN02198,18
790,H6NJ05171,1216
791,H6NV04038,6
792,H8LA02054,21
793,S2MT00096,8
794,H0GA07133,18
795,H0TN04195,1
796,H6FL01119,19
797,H8OR05107,53
798,H2WI01084,2
799,H4GA06087,127
800,H4MO08162,36
801,H6WI06118,3
802,H8NJ05052,371
803,S6LA00334,254
804,H0MI02094,22
805,H6CA12175,3
806,H6NC10158,31
807,H6NJ01204,55
808,H6WA09025,23
809,H2FL08055,78
810,H6IN02155,52
811,H8CT04172,105
812,H8VA11062,129
813,H8WI01024,1912
814,S0SC00149,26
815,H2CT02112,57
816,H2OK02083,29
817,P40003576,685
818,S6FL00319,7282
819,H0NC04147,2
820,H2TX03118,5
821,H6CA33106,4
822,H6FL06183,8
823,H6OH01096,20
824,H8OH15076,86
825,S4MI00355,6
826,S4SC00240,523
827,S6VA00093,21
828,H2GA02031,47
829,H2IL08039,9
830,H4MI04126,22
831,H4TX02108,21
832,H6FL03081,6
833,H6MS04192,2
834,H6VA04061,37
835,S6CO00366,2
836,S6IA00140,3026
837,H0CT03072,67
838,H0KY05015,41
839,H4PA09056,6
840,H6KS04173,11
841,H6MD08465,14
842,S0CT00177,1045
843,S6RI00163,1
844,H2NC07096,47
845,H2NC13110,45
846,H4CA35031,9
847,H6MD08564,6
848,H2NY00010,13
849,H6AL05202,1
850,H6LA03122,10
851,S2SD00068,1344
852,H2TX33073,14
853,H6MS01230,1
854,H2OH03067,36
855,H4MD06191,1
856,H4PA08116,75
857,H6VA01174,1
858,H8KS02090,64
859,S8MN00438,53
860,H6CA25177,576
861,H6MD07160,112
862,H0GA08099,10
863,H4CA18094,1
864,H6FL12181,1
865,S4AK00214,16
866,H2MA09072,20
867,H2PA11098,72
868,H4NC05146,125
869,H6CA24113,43
870,H6DE01089,18
871,H6NY03197,49
872,H6TX15204,2
873,H8PA01153,80
874,S6MD03177,13
875,H4MO05234,54
876,H6AZ07030,2
877,H6IL13113,11
878,H6LA03148,30
879,H6NC02114,17
880,H6NV04012,9
881,H6WI06100,11
882,H4AZ04024,7
883,H6NV02248,23
884,H6SC04163,5
885,P60007697,241
886,S6UT00246,25
887,H0CT02140,8
888,H6MN02149,54
889,H6NY11174,62
890,H6OH07127,1
891,H6TN01388,9
892,H2NC01081,27
893,S6LA00425,3
894,H0CA11337,3
895,H0NC02059,7
896,H6CA24311,28
897,S6AL00195,1
898,H0NY02085,40
899,H4AZ01038,13
900,H4MA05084,16
901,H6MI01200,332
902,H6NC13046,3
903,H6NY03031,176
904,H6PA12089,5
905,H8OH01043,81
906,P80001571,85875
907,H4TN04130,4
908,H6MD06212,87
909,H6OR04047,130
910,H8IN07184,58
911,H8PR00062,8
912,P20002671,12757
913,H0FL04066,14
914,H4MA06033,12
915,H8CA12171,23
916,H2MI04237,2
917,H4VA08224,103
918,S2OH00238,1
919,H2CA50026,13
920,H2TN05131,11
921,H4NC03059,40
922,H6CA25151,1
923,H6IN09143,1
924,H6LA02215,2
925,H0IL05096,12
926,H6CA20152,47
927,H6DE01071,16
928,H6FL13148,28
929,H6LA04120,25
930,H6OR02116,161
931,H8IN07259,4
932,H8OH11141,39
933,S4TN00351,1
934,H4CA12055,214
935,P60007242,18
936,H0VA09055,8
937,H2UT02324,44
938,H4CA25123,56
939,H6NY02124,41
940,H6WV02101,2
941,S0KS00091,181
942,H2KY04121,35
943,H6ME01215,6
944,H6MN05183,1123
945,H6NY19243,6640
946,H6NY21132,245
947,H6WI03099,49
948,H8NC07093,2
949,S4HI00136,207
950,H0GA07125,6
951,H2TX35011,78
952,H6CA20145,21
953,H6FL01150,4
954,H6MS01131,48
955,S0NH00219,24
956,S4WY00097,2
957,H0SC04257,1133
958,H2FL01100,4
959,H4CA47069,1
960,H8IA02043,4
961,H8NY29032,14
962,H2CA06259,11
963,H2NY14037,31
964,H4AZ07043,83
965,H6CA24295,2
966,H6FL18147,37
967,H6PA08244,2
968,H8CA52052,49
969,H8PA05071,26
970,S8AK00090,1
971,H2PA18143,38
972,H2VA04052,18
973,H6DE01097,18
974,H6FL19087,45
975,H6GA05217,91
976,H6OH16136,1
977,H8ME01120,107
978,H2IL17071,5457
979,H6CA04156,9
980,H6FL18139,37
981,H6MD08473,1
982,H6NC08145,67
983,H6PA14192,2
984,S6CO00283,10
985,H0IN02125,69
986,H2NC09134,9
987,H2NY03089,32
988,H6MA09180,1
989,H6AZ01215,7
990,H6NY24177,438
991,S8CO00172,16
992,H2CT05131,508
993,H4MA09052,7
994,H6FL18089,2
995,H8FL15107,16
996,S8NJ00012,17
997,H0AL07086,150
998,H0FL18025,52
999,H2CA27198,3
1000,H4FL20023,513
1001,H4MI06105,395
1002,H4NY21111,2
1003,H6GA09243,1
1004,H6MD02211,29
1005,S0HI00126,9
1006,S6AZ00019,2452
1007,H0GA13032,7
1008,H2CA16100,5
1009,H4CA45097,45
1010,H4NJ03130,73
1011,H6IL18088,168
1012,H6VA07130,5
1013,H8FL00034,105
1014,H0CA32101,24
1015,H4CA20082,30
1016,H4LA06153,54
1017,H4WA05077,140
1018,H6IA04134,29
1019,S2NE00094,8
1020,S2TX00312,169
1021,H0GA09030,53
1022,H0PA06076,67
1023,H0WI07051,166
1024,H6NV01208,2
1025,H6WI05110,13
1026,S4NJ00185,97
1027,S6AZ00217,15
1028,S6ID00112,153
1029,H0CA33117,15
1030,H4NY22051,111
1031,H6SD01091,78
1032,S8OR00207,3
1033,H0NV03058,4
1034,H2SC02042,192
1035,H4IA01069,2
1036,H4MS02068,53
1037,H4TX18054,16
1038,H6CA50258,3
1039,H6MS01172,7
1040,S8WI00026,20902
1041,H2AL03032,38
1042,H2HI02508,888
1043,H6LA03114,34
1044,H6NY19219,4
1045,S2KY00012,62
1046,H0TN06257,29
1047,H2TX14149,22
1048,H4WV02080,386
1049,H6FL02190,26
1050,H2CA39078,51
1051,H4FL19074,2
1052,H6IL08170,3
1053,H6WY00142,3
1054,H0VA02084,2
1055,H4TX04039,15
1056,H6IL08147,947
1057,H6IN03252,4
1058,H6MD04209,66
1059,H6TN04184,99
1060,S6NV00259,2
1061,H2CA48095,1
1062,H4CA26139,2
1063,H6MA01096,2
1064,H6NY01126,2072
1065,H6NY13113,6
1066,H6TN08151,6
1067,P60009933,2
1068,S6OH00254,11788
1069,H2PA09035,217
1070,H6CO05159,13
1071,H6MD08531,1
1072,S6KS00080,31
1073,S8KS00227,5
1074,H4IL09074,3
1075,H4LA06179,1
1076,H4OK06056,29
1077,H6IN03211,3
1078,H6MN02123,48
1079,H6NC09176,9
1080,H6TX02079,28
1081,S4NC00162,150
1082,S6SC04148,4
1083,H0TX23086,301
1084,H0WA02080,13
1085,H4WA04104,28
1086,H6IA01155,213
1087,H8MA05143,49
1088,S6MO00305,23
1089,H0OH08029,663
1090,H4CA33119,78
1091,H4CT04114,12
1092,H6IL11117,15
1093,S4LA00115,152
1094,H4PA06052,22
1095,H4WA07073,1
1096,H6NY03205,6
1097,H0PA03271,45
1098,H0WV02104,4
1099,H8MN03069,313
1100,H8MN06047,51
